Participant_ID,Seq_part,Gender,ExpGroup,HerGroup,Age,Langs,AoA_SPA,AoA_ENG,LOR,SelfProf,SelfDom,DELE,ProfGroup,NativeRange,FofA_Prod,FofA_Comp,Battery,Item,Seq_Item,Response,MainVerb,Token_Main_Lemma,Token_Main_Pret,Token_Main_Imp,Reg_Main,Syntax_Main,SubVerb,Token_Sub,Morpheme,Property,Task,Modality,MV_Class,SV_Class,Condition,Verb_Condition,Grupo,Tarea
SBC03,8,Female,Comparison,Comparison,55,2,0,15,34,40,10,49,Advanced,Native Range,16,16,B,23C,22,0,#07: faltar,182742,66767,55352,Regular,DativeExp,,,Aspect,Preterit,APST,Comprehension,,,E,Regular stative with durante,Comparación,Receptiva
SBC03,8,Female,Comparison,Comparison,55,2,0,15,34,40,10,49,Advanced,Native Range,16,16,B,13C,23,1,valorar,113028,,,Regular,Canonical,#08: bailar,29935,Mood,Subjunctive,MPST,Comprehension,,,C,[–F/+F],Comparación,Receptiva
SBC03,8,Female,Comparison,Comparison,55,2,0,15,34,40,10,49,Advanced,Native Range,16,16,B,43C,24,1,pensar,235846,,,Irregular,Canonical,,,Mood,Indicative,MPST,Comprehension,,,I,Indicative filler,Comparación,Receptiva
SBC03,8,Female,Comparison,Comparison,55,2,0,15,34,40,10,49,Advanced,Native Range,16,16,B,33C,25,1,#07: faltar,182742,66767,55352,Regular,DativeExp,,,Aspect,Preterit,APST,Comprehension,,,G,Regular stative with entre,Comparación,Receptiva
SBC03,8,Female,Comparison,Comparison,55,2,0,15,34,40,10,49,Advanced,Native Range,16,16,B,8C,26,1,#03: permitir,935997,,,Irregular,Canonical,#01: quedar,947469,Mood,Subjunctive,MPST,Comprehension,Frequent,Frequent,B,[+F/–F],Comparación,Receptiva
SBC03,8,Female,Comparison,Comparison,55,2,0,15,34,40,10,49,Advanced,Native Range,16,16,B,28C,27,0,#06: creer,537246,33274,70392,Irregular,Canonical,,,Aspect,Preterit,APST,Comprehension,,,F,Irregular stative with durante,Comparación,Receptiva
SBC03,8,Female,Comparison,Comparison,55,2,0,15,34,40,10,49,Advanced,Native Range,16,16,B,18C,28,1,#07: sugerir,88224,,,Irregular,Canonical,#10: atar,15876,Mood,Subjunctive,MPST,Comprehension,Infrequent,,D,[–F/–F],Comparación,Receptiva
SBC03,8,Female,Comparison,Comparison,55,2,0,15,34,40,10,49,Advanced,Native Range,16,16,B,48C,29,1,#10: excluir,53412,6569,1574,Irregular,Canonical,,,Aspect,Imperfect,APST,Comprehension,,,J,Regular imperfect filler,Comparación,Receptiva
SBC03,8,Female,Comparison,Comparison,55,2,0,15,34,40,10,49,Advanced,Native Range,16,16,B,38C,30,1,#03: haber,7679109,1017563,4153642,Irregular,Canonical,,,Aspect,Preterit,APST,Comprehension,,,H,Irregular stative with entre,Comparación,Receptiva
SBC03,8,Female,Comparison,Comparison,55,2,0,15,34,40,10,49,Advanced,Native Range,16,16,B,4C,31,1,#02: querer,1263949,,,Irregular,Canonical,#01: quedar,947469,Mood,Subjunctive,MPST,Comprehension,Frequent,Frequent,A,[+F/+F],Comparación,Receptiva
SBC03,8,Female,Comparison,Comparison,55,2,0,15,34,40,10,49,Advanced,Native Range,16,16,B,24C,32,0,#09: doler,69627,11678,6450,Regular,DativeExp,,,Aspect,Preterit,APST,Comprehension,,,E,Regular stative with durante,Comparación,Receptiva
SBC03,8,Female,Comparison,Comparison,55,2,0,15,34,40,10,49,Advanced,Native Range,16,16,B,14C,33,1,conseguir,129144,,,Irregular,Canonical,#06: viajar,78141,Mood,Subjunctive,MPST,Comprehension,,,C,[–F/+F],Comparación,Receptiva
SBC03,8,Female,Comparison,Comparison,55,2,0,15,34,40,10,49,Advanced,Native Range,16,16,B,44C,34,1,saber,811943,,,Irregular,Canonical,,,Mood,Indicative,MPST,Comprehension,,,I,Indicative filler,Comparación,Receptiva
SBC03,8,Female,Comparison,Comparison,55,2,0,15,34,40,10,49,Advanced,Native Range,16,16,B,34C,35,1,#08: amar,80242,5580,14966,Regular,Canonical,,,Aspect,Preterit,APST,Comprehension,,,G,Regular stative with entre,Comparación,Receptiva
SBC03,8,Female,Comparison,Comparison,55,2,0,15,34,40,10,49,Advanced,Native Range,16,16,B,9C,36,1,#04: necesitar,593469,,,Regular,Canonical,#02: enviar,766523,Mood,Subjunctive,MPST,Comprehension,Frequent,Frequent,B,[+F/–F],Comparación,Receptiva
SBC03,8,Female,Comparison,Comparison,55,2,0,15,34,40,10,49,Advanced,Native Range,16,16,B,29C,37,1,#02: tener,8031798,2061773,1797701,Irregular,Canonical,,,Aspect,Preterit,APST,Comprehension,,,F,Irregular stative with durante,Comparación,Receptiva
SBC03,8,Female,Comparison,Comparison,55,2,0,15,34,40,10,49,Advanced,Native Range,16,16,B,19C,38,1,#08: ordenar,65158,,,Regular,Canonical,#07: prestar,73724,Mood,Subjunctive,MPST,Comprehension,Infrequent,,D,[–F/–F],Comparación,Receptiva
SBC03,8,Female,Comparison,Comparison,55,2,0,15,34,40,10,49,Advanced,Native Range,16,16,B,49C,39,1,#03: haber,7679109,1017563,4153642,Irregular,Canonical,,,Aspect,Imperfect,APST,Comprehension,,,J,Regular imperfect filler,Comparación,Receptiva
SBC03,8,Female,Comparison,Comparison,55,2,0,15,34,40,10,49,Advanced,Native Range,16,16,B,39C,40,0,#06: creer,537246,33274,70392,Irregular,Canonical,,,Aspect,Preterit,APST,Comprehension,,,H,Irregular stative with entre,Comparación,Receptiva
SBC03,8,Female,Comparison,Comparison,55,2,0,15,34,40,10,49,Advanced,Native Range,16,16,B,5C,41,1,#01: esperar,1409514,,,Regular,Canonical,#02: enviar,766523,Mood,Subjunctive,MPST,Comprehension,Frequent,Frequent,A,[+F/+F],Comparación,Receptiva
SBC03,8,Female,Comparison,Comparison,55,2,0,15,34,40,10,49,Advanced,Native Range,16,16,B,25C,42,1,#08: amar,80242,5580,14966,Regular,Canonical,,,Aspect,Preterit,APST,Comprehension,,,E,Regular stative with durante,Comparación,Receptiva
SBC03,8,Female,Comparison,Comparison,55,2,0,15,34,40,10,49,Advanced,Native Range,16,16,B,15C,43,1,#06: desear,148807,,,Regular,Canonical,#09: robar,28182,Mood,Subjunctive,MPST,Comprehension,Infrequent,,C,[–F/+F],Comparación,Receptiva
SBC03,8,Female,Comparison,Comparison,55,2,0,15,34,40,10,49,Advanced,Native Range,16,16,B,45C,44,1,opinar,75667,,,Regular,Canonical,,,Mood,Indicative,MPST,Comprehension,,,I,Indicative filler,Comparación,Receptiva
SBC03,8,Female,Comparison,Comparison,55,2,0,15,34,40,10,49,Advanced,Native Range,16,16,B,35C,45,1,#04: vivir,599425,225093,130040,Regular,Canonical,,,Aspect,Preterit,APST,Comprehension,,,G,Regular stative with entre,Comparación,Receptiva
SBC03,8,Female,Comparison,Comparison,55,2,0,15,34,40,10,49,Advanced,Native Range,16,16,B,10C,46,1,#05: pedir,432187,,,Irregular,Canonical,#04: tratar,590952,Mood,Subjunctive,MPST,Comprehension,Infrequent,Frequent,B,[+F/–F],Comparación,Receptiva
SBC03,8,Female,Comparison,Comparison,55,2,0,15,34,40,10,49,Advanced,Native Range,16,16,B,30C,47,1,#03: haber,7679109,1017563,4153642,Irregular,Canonical,,,Aspect,Preterit,APST,Comprehension,,,F,Irregular stative with durante,Comparación,Receptiva
SBC03,8,Female,Comparison,Comparison,55,2,0,15,34,40,10,49,Advanced,Native Range,16,16,B,20C,48,1,valorar,113028,,,Regular,Canonical,#06: viajar,78141,Mood,Subjunctive,MPST,Comprehension,,,D,[–F/–F],Comparación,Receptiva
SBC03,8,Female,Comparison,Comparison,55,2,0,15,34,40,10,49,Advanced,Native Range,16,16,B,50C,49,1,#01: estar,10180830,1173419,2479642,Irregular,Canonical,,,Aspect,Imperfect,APST,Comprehension,,,J,Regular imperfect filler,Comparación,Receptiva
SBC03,8,Female,Comparison,Comparison,55,2,0,15,34,40,10,49,Advanced,Native Range,16,16,B,40C,50,1,#10: excluir,53412,6569,1574,Irregular,Canonical,,,Aspect,Preterit,APST,Comprehension,,,H,Irregular stative with entre,Comparación,Receptiva
SBC04,5,Female,Comparison,Comparison,30,2,0,10,2,40,10,50,Advanced,Native Range,25,23,A,1C,1,1,#03: permitir,935997,,,Irregular,Canonical,#05: tomar,506707,Mood,Subjunctive,MPST,Comprehension,Frequent,Frequent,A,[+F/+F],Comparación,Receptiva
SBC04,5,Female,Comparison,Comparison,30,2,0,10,2,40,10,50,Advanced,Native Range,25,23,A,21C,2,1,#04: vivir,599425,225093,130040,Regular,Canonical,,,Aspect,Preterit,APST,Comprehension,,,E,Regular stative with durante,Comparación,Receptiva
SBC04,5,Female,Comparison,Comparison,30,2,0,10,2,40,10,50,Advanced,Native Range,25,23,A,11C,3,1,#07: sugerir,88224,,,Irregular,Canonical,#07: prestar,73724,Mood,Subjunctive,MPST,Comprehension,Infrequent,,C,[–F/+F],Comparación,Receptiva
SBC04,5,Female,Comparison,Comparison,30,2,0,10,2,40,10,50,Advanced,Native Range,25,23,A,41C,4,1,admitir,94289,,,Regular,Canonical,descansar,,Mood,Indicative,MPST,Comprehension,,,I,Indicative filler,Comparación,Receptiva
SBC04,5,Female,Comparison,Comparison,30,2,0,10,2,40,10,50,Advanced,Native Range,25,23,A,31C,5,0,#09: doler,69627,11678,6450,Regular,DativeExp,,,Aspect,Preterit,APST,Comprehension,,,G,Regular stative with entre,Comparación,Receptiva
SBC04,5,Female,Comparison,Comparison,30,2,0,10,2,40,10,50,Advanced,Native Range,25,23,A,6C,6,1,#02: querer,1263949,,,Irregular,Canonical,#03: dejar,696519,Mood,Subjunctive,MPST,Comprehension,Frequent,Frequent,B,[+F/–F],Comparación,Receptiva
SBC04,5,Female,Comparison,Comparison,30,2,0,10,2,40,10,50,Advanced,Native Range,25,23,A,26C,7,1,#10: excluir,53412,6569,1574,Irregular,Canonical,,,Aspect,Preterit,APST,Comprehension,,,F,Irregular stative with durante,Comparación,Receptiva
SBC04,5,Female,Comparison,Comparison,30,2,0,10,2,40,10,50,Advanced,Native Range,25,23,A,16C,8,1,#06: desear,148807,,,Regular,Canonical,#08: bailar,29935,Mood,Subjunctive,MPST,Comprehension,Infrequent,,D,[–F/–F],Comparación,Receptiva
SBC04,5,Female,Comparison,Comparison,30,2,0,10,2,40,10,50,Advanced,Native Range,25,23,A,46C,9,1,#02: tener,8031798,2061773,1797701,Irregular,Canonical,,,Aspect,Imperfect,APST,Comprehension,,,J,Regular imperfect filler,Comparación,Receptiva
SBC04,5,Female,Comparison,Comparison,30,2,0,10,2,40,10,50,Advanced,Native Range,25,23,A,37C,10,0,#01: estar,10180830,1173419,2479642,Irregular,Canonical,,,Aspect,Preterit,APST,Comprehension,,,H,Irregular stative with entre,Comparación,Receptiva
SBC04,5,Female,Comparison,Comparison,30,2,0,10,2,40,10,50,Advanced,Native Range,25,23,A,2C,11,1,#05: pedir,432187,,,Irregular,Canonical,#03: dejar,696519,Mood,Subjunctive,MPST,Comprehension,Infrequent,Frequent,A,[+F/+F],Comparación,Receptiva
SBC04,5,Female,Comparison,Comparison,30,2,0,10,2,40,10,50,Advanced,Native Range,25,23,A,22C,12,0,#05: gustar,541858,94346,59408,Regular,DativeExp,,,Aspect,Preterit,APST,Comprehension,,,E,Regular stative with durante,Comparación,Receptiva
SBC04,5,Female,Comparison,Comparison,30,2,0,10,2,40,10,50,Advanced,Native Range,25,23,A,12C,13,1,#08: ordenar,65158,,,Regular,Canonical,#10: atar,15876,Mood,Subjunctive,MPST,Comprehension,Infrequent,,C,[–F/+F],Comparación,Receptiva
SBC04,5,Female,Comparison,Comparison,30,2,0,10,2,40,10,50,Advanced,Native Range,25,23,A,42C,14,1,aprender,45735,,,Regular,Canonical,mentir,,Mood,Indicative,MPST,Comprehension,,,I,Indicative filler,Comparación,Receptiva
SBC04,5,Female,Comparison,Comparison,30,2,0,10,2,40,10,50,Advanced,Native Range,25,23,A,32C,15,0,#05: gustar,541858,94346,59408,Regular,DativeExp,,,Aspect,Preterit,APST,Comprehension,,,G,Regular stative with entre,Comparación,Receptiva
SBC04,5,Female,Comparison,Comparison,30,2,0,10,2,40,10,50,Advanced,Native Range,25,23,A,7C,16,1,#01: esperar,1409514,,,Regular,Canonical,#10: atar,15876,Mood,Subjunctive,MPST,Comprehension,Frequent,,B,[+F/–F],Comparación,Receptiva
SBC04,5,Female,Comparison,Comparison,30,2,0,10,2,40,10,50,Advanced,Native Range,25,23,A,27C,17,1,#01: estar,10180830,1173419,2479642,Irregular,Canonical,,,Aspect,Preterit,APST,Comprehension,,,F,Irregular stative with durante,Comparación,Receptiva
SBC04,5,Female,Comparison,Comparison,30,2,0,10,2,40,10,50,Advanced,Native Range,25,23,A,17C,18,1,conseguir,129144,,,Irregular,Canonical,#09: robar,28182,Mood,Subjunctive,MPST,Comprehension,,,D,[–F/–F],Comparación,Receptiva
SBC04,5,Female,Comparison,Comparison,30,2,0,10,2,40,10,50,Advanced,Native Range,25,23,A,47C,19,1,#06: creer,537246,33274,70392,Irregular,Canonical,,,Aspect,Imperfect,APST,Comprehension,,,J,Regular imperfect filler,Comparación,Receptiva
SBC04,5,Female,Comparison,Comparison,30,2,0,10,2,40,10,50,Advanced,Native Range,25,23,A,36C,20,1,#02: tener,8031798,2061773,1797701,Irregular,Canonical,,,Aspect,Preterit,APST,Comprehension,,,H,Irregular stative with entre,Comparación,Receptiva
SBC04,5,Female,Comparison,Comparison,30,2,0,10,2,40,10,50,Advanced,Native Range,25,23,A,3C,21,1,#04: necesitar,593469,,,Regular,Canonical,#04: tratar,590952,Mood,Subjunctive,MPST,Comprehension,Frequent,Frequent,A,[+F/+F],Comparación,Receptiva
SBC04,5,Female,Comparison,Comparison,30,2,0,10,2,40,10,50,Advanced,Native Range,25,23,A,23C,22,1,#07: faltar,182742,66767,55352,Regular,DativeExp,,,Aspect,Preterit,APST,Comprehension,,,E,Regular stative with durante,Comparación,Receptiva
SBC04,5,Female,Comparison,Comparison,30,2,0,10,2,40,10,50,Advanced,Native Range,25,23,A,13C,23,1,valorar,113028,,,Regular,Canonical,#08: bailar,29935,Mood,Subjunctive,MPST,Comprehension,,,C,[–F/+F],Comparación,Receptiva
SBC04,5,Female,Comparison,Comparison,30,2,0,10,2,40,10,50,Advanced,Native Range,25,23,A,43C,24,1,pensar,235846,,,Irregular,Canonical,expresar,,Mood,Indicative,MPST,Comprehension,,,I,Indicative filler,Comparación,Receptiva
SBC04,5,Female,Comparison,Comparison,30,2,0,10,2,40,10,50,Advanced,Native Range,25,23,A,33C,25,1,#07: faltar,182742,66767,55352,Regular,DativeExp,,,Aspect,Preterit,APST,Comprehension,,,G,Regular stative with entre,Comparación,Receptiva
SBC04,5,Female,Comparison,Comparison,30,2,0,10,2,40,10,50,Advanced,Native Range,25,23,A,8C,26,1,#03: permitir,935997,,,Irregular,Canonical,#01: quedar,947469,Mood,Subjunctive,MPST,Comprehension,Frequent,Frequent,B,[+F/–F],Comparación,Receptiva
SBC04,5,Female,Comparison,Comparison,30,2,0,10,2,40,10,50,Advanced,Native Range,25,23,A,28C,27,1,#06: creer,537246,33274,70392,Irregular,Canonical,,,Aspect,Preterit,APST,Comprehension,,,F,Irregular stative with durante,Comparación,Receptiva
SBC04,5,Female,Comparison,Comparison,30,2,0,10,2,40,10,50,Advanced,Native Range,25,23,A,18C,28,1,#07: sugerir,88224,,,Irregular,Canonical,#10: atar,15876,Mood,Subjunctive,MPST,Comprehension,Infrequent,,D,[–F/–F],Comparación,Receptiva
SBC04,5,Female,Comparison,Comparison,30,2,0,10,2,40,10,50,Advanced,Native Range,25,23,A,48C,29,1,#10: excluir,53412,6569,1574,Irregular,Canonical,,,Aspect,Imperfect,APST,Comprehension,,,J,Regular imperfect filler,Comparación,Receptiva
SBC04,5,Female,Comparison,Comparison,30,2,0,10,2,40,10,50,Advanced,Native Range,25,23,A,38C,30,1,#03: haber,7679109,1017563,4153642,Irregular,Canonical,,,Aspect,Preterit,APST,Comprehension,,,H,Irregular stative with entre,Comparación,Receptiva
SBC04,5,Female,Comparison,Comparison,30,2,0,10,2,40,10,50,Advanced,Native Range,25,23,A,4C,31,1,#02: querer,1263949,,,Irregular,Canonical,#01: quedar,947469,Mood,Subjunctive,MPST,Comprehension,Frequent,Frequent,A,[+F/+F],Comparación,Receptiva
SBC04,5,Female,Comparison,Comparison,30,2,0,10,2,40,10,50,Advanced,Native Range,25,23,A,24C,32,1,#09: doler,69627,11678,6450,Regular,DativeExp,,,Aspect,Preterit,APST,Comprehension,,,E,Regular stative with durante,Comparación,Receptiva
SBC04,5,Female,Comparison,Comparison,30,2,0,10,2,40,10,50,Advanced,Native Range,25,23,A,14C,33,1,conseguir,129144,,,Irregular,Canonical,#06: viajar,78141,Mood,Subjunctive,MPST,Comprehension,,,C,[–F/+F],Comparación,Receptiva
SBC04,5,Female,Comparison,Comparison,30,2,0,10,2,40,10,50,Advanced,Native Range,25,23,A,44C,34,1,saber,811943,,,Irregular,Canonical,hablar,,Mood,Indicative,MPST,Comprehension,,,I,Indicative filler,Comparación,Receptiva
SBC04,5,Female,Comparison,Comparison,30,2,0,10,2,40,10,50,Advanced,Native Range,25,23,A,34C,35,1,#08: amar,80242,5580,14966,Regular,Canonical,,,Aspect,Preterit,APST,Comprehension,,,G,Regular stative with entre,Comparación,Receptiva
SBC04,5,Female,Comparison,Comparison,30,2,0,10,2,40,10,50,Advanced,Native Range,25,23,A,9C,36,1,#04: necesitar,593469,,,Regular,Canonical,#02: enviar,766523,Mood,Subjunctive,MPST,Comprehension,Frequent,Frequent,B,[+F/–F],Comparación,Receptiva
SBC04,5,Female,Comparison,Comparison,30,2,0,10,2,40,10,50,Advanced,Native Range,25,23,A,29C,37,1,#02: tener,8031798,2061773,1797701,Irregular,Canonical,,,Aspect,Preterit,APST,Comprehension,,,F,Irregular stative with durante,Comparación,Receptiva
SBC04,5,Female,Comparison,Comparison,30,2,0,10,2,40,10,50,Advanced,Native Range,25,23,A,19C,38,1,#08: ordenar,65158,,,Regular,Canonical,#07: prestar,73724,Mood,Subjunctive,MPST,Comprehension,Infrequent,,D,[–F/–F],Comparación,Receptiva
SBC04,5,Female,Comparison,Comparison,30,2,0,10,2,40,10,50,Advanced,Native Range,25,23,A,49C,39,0,#03: haber,7679109,1017563,4153642,Irregular,Canonical,,,Aspect,Imperfect,APST,Comprehension,,,J,Regular imperfect filler,Comparación,Receptiva
SBC04,5,Female,Comparison,Comparison,30,2,0,10,2,40,10,50,Advanced,Native Range,25,23,A,39C,40,1,#06: creer,537246,33274,70392,Irregular,Canonical,,,Aspect,Preterit,APST,Comprehension,,,H,Irregular stative with entre,Comparación,Receptiva
SBC04,5,Female,Comparison,Comparison,30,2,0,10,2,40,10,50,Advanced,Native Range,25,23,A,5C,41,1,#01: esperar,1409514,,,Regular,Canonical,#02: enviar,766523,Mood,Subjunctive,MPST,Comprehension,Frequent,Frequent,A,[+F/+F],Comparación,Receptiva
SBC04,5,Female,Comparison,Comparison,30,2,0,10,2,40,10,50,Advanced,Native Range,25,23,A,25C,42,1,#08: amar,80242,5580,14966,Regular,Canonical,,,Aspect,Preterit,APST,Comprehension,,,E,Regular stative with durante,Comparación,Receptiva
SBC04,5,Female,Comparison,Comparison,30,2,0,10,2,40,10,50,Advanced,Native Range,25,23,A,15C,43,1,#06: desear,148807,,,Regular,Canonical,#09: robar,28182,Mood,Subjunctive,MPST,Comprehension,Infrequent,,C,[–F/+F],Comparación,Receptiva
SBC04,5,Female,Comparison,Comparison,30,2,0,10,2,40,10,50,Advanced,Native Range,25,23,A,45C,44,1,opinar,75667,,,Regular,Canonical,planear,,Mood,Indicative,MPST,Comprehension,,,I,Indicative filler,Comparación,Receptiva
SBC04,5,Female,Comparison,Comparison,30,2,0,10,2,40,10,50,Advanced,Native Range,25,23,A,35C,45,1,#04: vivir,599425,225093,130040,Regular,Canonical,,,Aspect,Preterit,APST,Comprehension,,,G,Regular stative with entre,Comparación,Receptiva
SBC04,5,Female,Comparison,Comparison,30,2,0,10,2,40,10,50,Advanced,Native Range,25,23,A,10C,46,1,#05: pedir,432187,,,Irregular,Canonical,#04: tratar,590952,Mood,Subjunctive,MPST,Comprehension,Infrequent,Frequent,B,[+F/–F],Comparación,Receptiva
SBC04,5,Female,Comparison,Comparison,30,2,0,10,2,40,10,50,Advanced,Native Range,25,23,A,30C,47,1,#03: haber,7679109,1017563,4153642,Irregular,Canonical,,,Aspect,Preterit,APST,Comprehension,,,F,Irregular stative with durante,Comparación,Receptiva
SBC04,5,Female,Comparison,Comparison,30,2,0,10,2,40,10,50,Advanced,Native Range,25,23,A,20C,48,1,valorar,113028,,,Regular,Canonical,#06: viajar,78141,Mood,Subjunctive,MPST,Comprehension,,,D,[–F/–F],Comparación,Receptiva
SBC04,5,Female,Comparison,Comparison,30,2,0,10,2,40,10,50,Advanced,Native Range,25,23,A,50C,49,1,#01: estar,10180830,1173419,2479642,Irregular,Canonical,,,Aspect,Imperfect,APST,Comprehension,,,J,Regular imperfect filler,Comparación,Receptiva
SBC04,5,Female,Comparison,Comparison,30,2,0,10,2,40,10,50,Advanced,Native Range,25,23,A,40C,50,1,#10: excluir,53412,6569,1574,Irregular,Canonical,,,Aspect,Preterit,APST,Comprehension,,,H,Irregular stative with entre,Comparación,Receptiva
SBC05,13,Female,Comparison,Comparison,41,2,0,39,39,40,10,45,Advanced,Native Range,8,24,B,1C,1,1,#03: permitir,935997,,,Irregular,Canonical,#05: tomar,506707,Mood,Subjunctive,MPST,Comprehension,Frequent,Frequent,A,[+F/+F],Comparación,Receptiva
SBC05,13,Female,Comparison,Comparison,41,2,0,39,39,40,10,45,Advanced,Native Range,8,24,B,21C,2,1,#04: vivir,599425,225093,130040,Regular,Canonical,,,Aspect,Preterit,APST,Comprehension,,,E,Regular stative with durante,Comparación,Receptiva
SBC05,13,Female,Comparison,Comparison,41,2,0,39,39,40,10,45,Advanced,Native Range,8,24,B,11C,3,1,#07: sugerir,88224,,,Irregular,Canonical,#07: prestar,73724,Mood,Subjunctive,MPST,Comprehension,Infrequent,,C,[–F/+F],Comparación,Receptiva
SBC05,13,Female,Comparison,Comparison,41,2,0,39,39,40,10,45,Advanced,Native Range,8,24,B,41C,4,0,admitir,94289,,,Regular,Canonical,,,Mood,Indicative,MPST,Comprehension,,,I,Indicative filler,Comparación,Receptiva
SBC05,13,Female,Comparison,Comparison,41,2,0,39,39,40,10,45,Advanced,Native Range,8,24,B,31C,5,1,#09: doler,69627,11678,6450,Regular,DativeExp,,,Aspect,Preterit,APST,Comprehension,,,G,Regular stative with entre,Comparación,Receptiva
SBC05,13,Female,Comparison,Comparison,41,2,0,39,39,40,10,45,Advanced,Native Range,8,24,B,6C,6,1,#02: querer,1263949,,,Irregular,Canonical,#03: dejar,696519,Mood,Subjunctive,MPST,Comprehension,Frequent,Frequent,B,[+F/–F],Comparación,Receptiva
SBC05,13,Female,Comparison,Comparison,41,2,0,39,39,40,10,45,Advanced,Native Range,8,24,B,26C,7,0,#10: excluir,53412,6569,1574,Irregular,Canonical,,,Aspect,Preterit,APST,Comprehension,,,F,Irregular stative with durante,Comparación,Receptiva
SBC05,13,Female,Comparison,Comparison,41,2,0,39,39,40,10,45,Advanced,Native Range,8,24,B,16C,8,1,#06: desear,148807,,,Regular,Canonical,#08: bailar,29935,Mood,Subjunctive,MPST,Comprehension,Infrequent,,D,[–F/–F],Comparación,Receptiva
SBC05,13,Female,Comparison,Comparison,41,2,0,39,39,40,10,45,Advanced,Native Range,8,24,B,46C,9,1,#02: tener,8031798,2061773,1797701,Irregular,Canonical,,,Aspect,Imperfect,APST,Comprehension,,,J,Regular imperfect filler,Comparación,Receptiva
SBC05,13,Female,Comparison,Comparison,41,2,0,39,39,40,10,45,Advanced,Native Range,8,24,B,37C,10,1,#01: estar,10180830,1173419,2479642,Irregular,Canonical,,,Aspect,Preterit,APST,Comprehension,,,H,Irregular stative with entre,Comparación,Receptiva
SBC05,13,Female,Comparison,Comparison,41,2,0,39,39,40,10,45,Advanced,Native Range,8,24,B,2C,11,0,#05: pedir,432187,,,Irregular,Canonical,#03: dejar,696519,Mood,Subjunctive,MPST,Comprehension,Infrequent,Frequent,A,[+F/+F],Comparación,Receptiva
SBC05,13,Female,Comparison,Comparison,41,2,0,39,39,40,10,45,Advanced,Native Range,8,24,B,22C,12,1,#05: gustar,541858,94346,59408,Regular,DativeExp,,,Aspect,Preterit,APST,Comprehension,,,E,Regular stative with durante,Comparación,Receptiva
SBC05,13,Female,Comparison,Comparison,41,2,0,39,39,40,10,45,Advanced,Native Range,8,24,B,12C,13,1,#08: ordenar,65158,,,Regular,Canonical,#10: atar,15876,Mood,Subjunctive,MPST,Comprehension,Infrequent,,C,[–F/+F],Comparación,Receptiva
SBC05,13,Female,Comparison,Comparison,41,2,0,39,39,40,10,45,Advanced,Native Range,8,24,B,42C,14,1,aprender,45735,,,Regular,Canonical,,,Mood,Indicative,MPST,Comprehension,,,I,Indicative filler,Comparación,Receptiva
SBC05,13,Female,Comparison,Comparison,41,2,0,39,39,40,10,45,Advanced,Native Range,8,24,B,32C,15,1,#05: gustar,541858,94346,59408,Regular,DativeExp,,,Aspect,Preterit,APST,Comprehension,,,G,Regular stative with entre,Comparación,Receptiva
SBC05,13,Female,Comparison,Comparison,41,2,0,39,39,40,10,45,Advanced,Native Range,8,24,B,7C,16,1,#01: esperar,1409514,,,Regular,Canonical,#10: atar,15876,Mood,Subjunctive,MPST,Comprehension,Frequent,,B,[+F/–F],Comparación,Receptiva
SBC05,13,Female,Comparison,Comparison,41,2,0,39,39,40,10,45,Advanced,Native Range,8,24,B,27C,17,1,#01: estar,10180830,1173419,2479642,Irregular,Canonical,,,Aspect,Preterit,APST,Comprehension,,,F,Irregular stative with durante,Comparación,Receptiva
SBC05,13,Female,Comparison,Comparison,41,2,0,39,39,40,10,45,Advanced,Native Range,8,24,B,17C,18,1,conseguir,129144,,,Irregular,Canonical,#09: robar,28182,Mood,Subjunctive,MPST,Comprehension,,,D,[–F/–F],Comparación,Receptiva
SBC05,13,Female,Comparison,Comparison,41,2,0,39,39,40,10,45,Advanced,Native Range,8,24,B,47C,19,0,#06: creer,537246,33274,70392,Irregular,Canonical,,,Aspect,Imperfect,APST,Comprehension,,,J,Regular imperfect filler,Comparación,Receptiva
SBC05,13,Female,Comparison,Comparison,41,2,0,39,39,40,10,45,Advanced,Native Range,8,24,B,36C,20,1,#02: tener,8031798,2061773,1797701,Irregular,Canonical,,,Aspect,Preterit,APST,Comprehension,,,H,Irregular stative with entre,Comparación,Receptiva
SBC05,13,Female,Comparison,Comparison,41,2,0,39,39,40,10,45,Advanced,Native Range,8,24,B,3C,21,1,#04: necesitar,593469,,,Regular,Canonical,#04: tratar,590952,Mood,Subjunctive,MPST,Comprehension,Frequent,Frequent,A,[+F/+F],Comparación,Receptiva
SBC05,13,Female,Comparison,Comparison,41,2,0,39,39,40,10,45,Advanced,Native Range,8,24,B,23C,22,0,#07: faltar,182742,66767,55352,Regular,DativeExp,,,Aspect,Preterit,APST,Comprehension,,,E,Regular stative with durante,Comparación,Receptiva
SBC05,13,Female,Comparison,Comparison,41,2,0,39,39,40,10,45,Advanced,Native Range,8,24,B,13C,23,1,valorar,113028,,,Regular,Canonical,#08: bailar,29935,Mood,Subjunctive,MPST,Comprehension,,,C,[–F/+F],Comparación,Receptiva
SBC05,13,Female,Comparison,Comparison,41,2,0,39,39,40,10,45,Advanced,Native Range,8,24,B,43C,24,1,pensar,235846,,,Irregular,Canonical,,,Mood,Indicative,MPST,Comprehension,,,I,Indicative filler,Comparación,Receptiva
