Participant_ID,Seq_part,Gender,ExpGroup,HerGroup,Age,AoA_SPA,AoA_ENG,LOR,SelfProf,SelfDom,DELE,FofA_Prod,FofA_Comp,Battery,Item,Seq_Item,Average,MainVerb,Token_Main_Lemma,Token_Main_Pret,Token_Main_Imp,Type_Main,Syntax_Main,SubVerb,Token_Sub,Morpheme,Property,Condition,Condition_Exp
SBC03,8,Female,Comparison,,55,0,15,34,40,10,49,16,16,B,27,17,1,estar,10180830,1173419,2479642,0,Canonical,,,Aspect,Preterit,F,Irregular stative with durante
SBC03,8,Female,Comparison,,55,0,15,34,40,10,49,16,16,B,36,20,1,tener,8031798,2061773,1797701,0,Canonical,,,Aspect,Preterit,H,Irregular stative with entre
SBC03,8,Female,Comparison,,55,0,15,34,40,10,49,16,16,B,23,22,0,faltar,182742,66767,55352,1,DativeExp,,,Aspect,Preterit,E,Regular stative with durante
SBC03,8,Female,Comparison,,55,0,15,34,40,10,49,16,16,B,33,25,1,faltar,182742,66767,55352,1,DativeExp,,,Aspect,Preterit,G,Regular stative with entre
SBC03,8,Female,Comparison,,55,0,15,34,40,10,49,16,16,B,28,27,0,creer,537246,33274,70392,0,Canonical,,,Aspect,Preterit,F,Irregular stative with durante
SBC03,8,Female,Comparison,,55,0,15,34,40,10,49,16,16,B,38,30,1,haber,7679109,1017563,4153642,0,Canonical,,,Aspect,Preterit,H,Irregular stative with entre
SBC03,8,Female,Comparison,,55,0,15,34,40,10,49,16,16,B,24,32,0,doler,69627,11678,6450,1,DativeExp,,,Aspect,Preterit,E,Regular stative with durante
SBC03,8,Female,Comparison,,55,0,15,34,40,10,49,16,16,B,34,35,1,amar,80242,5580,14966,1,Canonical,,,Aspect,Preterit,G,Regular stative with entre
SBC03,8,Female,Comparison,,55,0,15,34,40,10,49,16,16,B,29,37,1,tener,8031798,2061773,1797701,0,Canonical,,,Aspect,Preterit,F,Irregular stative with durante
SBC03,8,Female,Comparison,,55,0,15,34,40,10,49,16,16,B,39,40,0,creer,537246,33274,70392,0,Canonical,,,Aspect,Preterit,H,Irregular stative with entre
SBC03,8,Female,Comparison,,55,0,15,34,40,10,49,16,16,B,25,42,1,amar,80242,5580,14966,1,Canonical,,,Aspect,Preterit,E,Regular stative with durante
SBC03,8,Female,Comparison,,55,0,15,34,40,10,49,16,16,B,35,45,1,vivir,599425,225093,130040,1,Canonical,,,Aspect,Preterit,G,Regular stative with entre
SBC03,8,Female,Comparison,,55,0,15,34,40,10,49,16,16,B,30,47,1,haber,7679109,1017563,4153642,0,Canonical,,,Aspect,Preterit,F,Irregular stative with durante
SBC03,8,Female,Comparison,,55,0,15,34,40,10,49,16,16,B,40,50,1,excluir,53412,6569,1574,0,Canonical,,,Aspect,Preterit,H,Irregular stative with entre
SBC04,5,Female,Comparison,,30,0,10,2,40,10,50,25,23,A,21,2,1,vivir,599425,225093,130040,1,Canonical,,,Aspect,Preterit,E,Regular stative with durante
SBC04,5,Female,Comparison,,30,0,10,2,40,10,50,25,23,A,31,5,0,doler,69627,11678,6450,1,DativeExp,,,Aspect,Preterit,G,Regular stative with entre
SBC04,5,Female,Comparison,,30,0,10,2,40,10,50,25,23,A,26,7,1,excluir,53412,6569,1574,0,Canonical,,,Aspect,Preterit,F,Irregular stative with durante
SBC04,5,Female,Comparison,,30,0,10,2,40,10,50,25,23,A,37,10,0,estar,10180830,1173419,2479642,0,Canonical,,,Aspect,Preterit,H,Irregular stative with entre
SBC04,5,Female,Comparison,,30,0,10,2,40,10,50,25,23,A,22,12,0,gustar,541858,94346,59408,1,DativeExp,,,Aspect,Preterit,E,Regular stative with durante
SBC04,5,Female,Comparison,,30,0,10,2,40,10,50,25,23,A,32,15,0,gustar,541858,94346,59408,1,DativeExp,,,Aspect,Preterit,G,Regular stative with entre
SBC04,5,Female,Comparison,,30,0,10,2,40,10,50,25,23,A,27,17,1,estar,10180830,1173419,2479642,0,Canonical,,,Aspect,Preterit,F,Irregular stative with durante
SBC04,5,Female,Comparison,,30,0,10,2,40,10,50,25,23,A,36,20,1,tener,8031798,2061773,1797701,0,Canonical,,,Aspect,Preterit,H,Irregular stative with entre
SBC04,5,Female,Comparison,,30,0,10,2,40,10,50,25,23,A,23,22,1,faltar,182742,66767,55352,1,DativeExp,,,Aspect,Preterit,E,Regular stative with durante
SBC04,5,Female,Comparison,,30,0,10,2,40,10,50,25,23,A,33,25,1,faltar,182742,66767,55352,1,DativeExp,,,Aspect,Preterit,G,Regular stative with entre
SBC04,5,Female,Comparison,,30,0,10,2,40,10,50,25,23,A,28,27,1,creer,537246,33274,70392,0,Canonical,,,Aspect,Preterit,F,Irregular stative with durante
SBC04,5,Female,Comparison,,30,0,10,2,40,10,50,25,23,A,38,30,1,haber,7679109,1017563,4153642,0,Canonical,,,Aspect,Preterit,H,Irregular stative with entre
SBC04,5,Female,Comparison,,30,0,10,2,40,10,50,25,23,A,24,32,1,doler,69627,11678,6450,1,DativeExp,,,Aspect,Preterit,E,Regular stative with durante
SBC04,5,Female,Comparison,,30,0,10,2,40,10,50,25,23,A,34,35,1,amar,80242,5580,14966,1,Canonical,,,Aspect,Preterit,G,Regular stative with entre
SBC04,5,Female,Comparison,,30,0,10,2,40,10,50,25,23,A,29,37,1,tener,8031798,2061773,1797701,0,Canonical,,,Aspect,Preterit,F,Irregular stative with durante
SBC04,5,Female,Comparison,,30,0,10,2,40,10,50,25,23,A,39,40,1,creer,537246,33274,70392,0,Canonical,,,Aspect,Preterit,H,Irregular stative with entre
SBC04,5,Female,Comparison,,30,0,10,2,40,10,50,25,23,A,25,42,1,amar,80242,5580,14966,1,Canonical,,,Aspect,Preterit,E,Regular stative with durante
SBC04,5,Female,Comparison,,30,0,10,2,40,10,50,25,23,A,35,45,1,vivir,599425,225093,130040,1,Canonical,,,Aspect,Preterit,G,Regular stative with entre
SBC04,5,Female,Comparison,,30,0,10,2,40,10,50,25,23,A,30,47,1,haber,7679109,1017563,4153642,0,Canonical,,,Aspect,Preterit,F,Irregular stative with durante
SBC04,5,Female,Comparison,,30,0,10,2,40,10,50,25,23,A,40,50,1,excluir,53412,6569,1574,0,Canonical,,,Aspect,Preterit,H,Irregular stative with entre
SBC05,13,Female,Comparison,,41,0,39,39,40,10,45,8,24,B,21,2,1,vivir,599425,225093,130040,1,Canonical,,,Aspect,Preterit,E,Regular stative with durante
SBC05,13,Female,Comparison,,41,0,39,39,40,10,45,8,24,B,31,5,1,doler,69627,11678,6450,1,DativeExp,,,Aspect,Preterit,G,Regular stative with entre
SBC05,13,Female,Comparison,,41,0,39,39,40,10,45,8,24,B,26,7,0,excluir,53412,6569,1574,0,Canonical,,,Aspect,Preterit,F,Irregular stative with durante
