Participant_ID,Seq_part,Gender,ExpGroup,HerGroup,Age,AoA_SPA,AoA_ENG,LOR,SelfProf,SelfDom,DELE,FofA_Prod,FofA_Comp,Battery,Item,Seq_Item,Average,MainVerb,Token_Main_Lemma,Token_Main_Pret,Token_Main_Imp,Type_Main,Syntax_Main,SubVerb,Token_Sub,Morpheme,Property,Task,Condition,Condition_Exp
L2L21,16,Female,L2 Learner,L2 Learner,20,14,0,0,26,1,29,9,7,B,24,32,0,doler,69627,11678,6450,1,DativeExp,,,Aspect,Preterit,FCT,E,Regular stative with durante
L2L21,16,Female,L2 Learner,L2 Learner,20,14,0,0,26,1,29,9,7,B,34,35,0,amar,80242,5580,14966,1,Canonical,,,Aspect,Preterit,FCT,G,Regular stative with entre
L2L21,16,Female,L2 Learner,L2 Learner,20,14,0,0,26,1,29,9,7,B,29,37,0,tener,8031798,2061773,1797701,0,Canonical,,,Aspect,Preterit,FCT,F,Irregular stative with durante
L2L21,16,Female,L2 Learner,L2 Learner,20,14,0,0,26,1,29,9,7,B,39,40,0,creer,537246,33274,70392,0,Canonical,,,Aspect,Preterit,FCT,H,Irregular stative with entre
L2L21,16,Female,L2 Learner,L2 Learner,20,14,0,0,26,1,29,9,7,B,25,42,0,amar,80242,5580,14966,1,Canonical,,,Aspect,Preterit,FCT,E,Regular stative with durante
L2L21,16,Female,L2 Learner,L2 Learner,20,14,0,0,26,1,29,9,7,B,35,45,0,vivir,599425,225093,130040,1,Canonical,,,Aspect,Preterit,FCT,G,Regular stative with entre
L2L21,16,Female,L2 Learner,L2 Learner,20,14,0,0,26,1,29,9,7,B,30,47,0,haber,7679109,1017563,4153642,0,Canonical,,,Aspect,Preterit,FCT,F,Irregular stative with durante
L2L21,16,Female,L2 Learner,L2 Learner,20,14,0,0,26,1,29,9,7,B,40,50,0,excluir,53412,6569,1574,0,Canonical,,,Aspect,Preterit,FCT,H,Irregular stative with entre
L2L22,58,Female,L2 Learner,L2 Learner,40,9,0,0,38,3,46,22,22,B,21,2,0,vivir,599425,225093,130040,1,Canonical,,,Aspect,Preterit,FCT,E,Regular stative with durante
L2L22,58,Female,L2 Learner,L2 Learner,40,9,0,0,38,3,46,22,22,B,31,5,1,doler,69627,11678,6450,1,DativeExp,,,Aspect,Preterit,FCT,G,Regular stative with entre
L2L22,58,Female,L2 Learner,L2 Learner,40,9,0,0,38,3,46,22,22,B,26,7,1,excluir,53412,6569,1574,0,Canonical,,,Aspect,Preterit,FCT,F,Irregular stative with durante
L2L22,58,Female,L2 Learner,L2 Learner,40,9,0,0,38,3,46,22,22,B,37,10,0,estar,10180830,1173419,2479642,0,Canonical,,,Aspect,Preterit,FCT,H,Irregular stative with entre
L2L22,58,Female,L2 Learner,L2 Learner,40,9,0,0,38,3,46,22,22,B,22,12,0,gustar,541858,94346,59408,1,DativeExp,,,Aspect,Preterit,FCT,E,Regular stative with durante
L2L22,58,Female,L2 Learner,L2 Learner,40,9,0,0,38,3,46,22,22,B,32,15,0,gustar,541858,94346,59408,1,DativeExp,,,Aspect,Preterit,FCT,G,Regular stative with entre
L2L22,58,Female,L2 Learner,L2 Learner,40,9,0,0,38,3,46,22,22,B,27,17,0,estar,10180830,1173419,2479642,0,Canonical,,,Aspect,Preterit,FCT,F,Irregular stative with durante
L2L22,58,Female,L2 Learner,L2 Learner,40,9,0,0,38,3,46,22,22,B,36,20,0,tener,8031798,2061773,1797701,0,Canonical,,,Aspect,Preterit,FCT,H,Irregular stative with entre
L2L22,58,Female,L2 Learner,L2 Learner,40,9,0,0,38,3,46,22,22,B,38,22,0,haber,7679109,1017563,4153642,0,Canonical,,,Aspect,Preterit,FCT,H,Irregular stative with entre
L2L22,58,Female,L2 Learner,L2 Learner,40,9,0,0,38,3,46,22,22,B,28,24,0,creer,537246,33274,70392,0,Canonical,,,Aspect,Preterit,FCT,F,Irregular stative with durante
L2L22,58,Female,L2 Learner,L2 Learner,40,9,0,0,38,3,46,22,22,B,33,27,1,faltar,182742,66767,55352,1,DativeExp,,,Aspect,Preterit,FCT,G,Regular stative with entre
L2L22,58,Female,L2 Learner,L2 Learner,40,9,0,0,38,3,46,22,22,B,23,29,1,faltar,182742,66767,55352,1,DativeExp,,,Aspect,Preterit,FCT,E,Regular stative with durante
L2L22,58,Female,L2 Learner,L2 Learner,40,9,0,0,38,3,46,22,22,B,36,32,0,tener,8031798,2061773,1797701,0,Canonical,,,Aspect,Preterit,FCT,H,Irregular stative with entre
L2L22,58,Female,L2 Learner,L2 Learner,40,9,0,0,38,3,46,22,22,B,27,34,1,estar,10180830,1173419,2479642,0,Canonical,,,Aspect,Preterit,FCT,F,Irregular stative with durante
L2L22,58,Female,L2 Learner,L2 Learner,40,9,0,0,38,3,46,22,22,B,32,37,0,gustar,541858,94346,59408,1,DativeExp,,,Aspect,Preterit,FCT,G,Regular stative with entre
L2L22,58,Female,L2 Learner,L2 Learner,40,9,0,0,38,3,46,22,22,B,22,39,0,gustar,541858,94346,59408,1,DativeExp,,,Aspect,Preterit,FCT,E,Regular stative with durante
L2L22,58,Female,L2 Learner,L2 Learner,40,9,0,0,38,3,46,22,22,B,37,42,1,estar,10180830,1173419,2479642,0,Canonical,,,Aspect,Preterit,FCT,H,Irregular stative with entre
L2L22,58,Female,L2 Learner,L2 Learner,40,9,0,0,38,3,46,22,22,B,26,44,1,excluir,53412,6569,1574,0,Canonical,,,Aspect,Preterit,FCT,F,Irregular stative with durante
L2L22,58,Female,L2 Learner,L2 Learner,40,9,0,0,38,3,46,22,22,B,31,47,1,doler,69627,11678,6450,1,DativeExp,,,Aspect,Preterit,FCT,G,Regular stative with entre
L2L22,58,Female,L2 Learner,L2 Learner,40,9,0,0,38,3,46,22,22,B,21,49,1,vivir,599425,225093,130040,1,Canonical,,,Aspect,Preterit,FCT,E,Regular stative with durante
L2L23,25,Female,L2 Learner,L2 Learner,19,12,0,0,27,0,29,7,6,A,21,2,1,vivir,599425,225093,130040,1,Canonical,,,Aspect,Preterit,FCT,E,Regular stative with durante
L2L23,25,Female,L2 Learner,L2 Learner,19,12,0,0,27,0,29,7,6,A,31,5,1,doler,69627,11678,6450,1,DativeExp,,,Aspect,Preterit,FCT,G,Regular stative with entre
L2L23,25,Female,L2 Learner,L2 Learner,19,12,0,0,27,0,29,7,6,A,26,7,1,excluir,53412,6569,1574,0,Canonical,,,Aspect,Preterit,FCT,F,Irregular stative with durante
L2L23,25,Female,L2 Learner,L2 Learner,19,12,0,0,27,0,29,7,6,A,37,10,1,estar,10180830,1173419,2479642,0,Canonical,,,Aspect,Preterit,FCT,H,Irregular stative with entre
L2L23,25,Female,L2 Learner,L2 Learner,19,12,0,0,27,0,29,7,6,A,22,12,0,gustar,541858,94346,59408,1,DativeExp,,,Aspect,Preterit,FCT,E,Regular stative with durante
L2L23,25,Female,L2 Learner,L2 Learner,19,12,0,0,27,0,29,7,6,A,32,15,0,gustar,541858,94346,59408,1,DativeExp,,,Aspect,Preterit,FCT,G,Regular stative with entre
L2L23,25,Female,L2 Learner,L2 Learner,19,12,0,0,27,0,29,7,6,A,27,17,1,estar,10180830,1173419,2479642,0,Canonical,,,Aspect,Preterit,FCT,F,Irregular stative with durante
L2L23,25,Female,L2 Learner,L2 Learner,19,12,0,0,27,0,29,7,6,A,36,20,1,tener,8031798,2061773,1797701,0,Canonical,,,Aspect,Preterit,FCT,H,Irregular stative with entre
L2L23,25,Female,L2 Learner,L2 Learner,19,12,0,0,27,0,29,7,6,A,23,22,0,faltar,182742,66767,55352,1,DativeExp,,,Aspect,Preterit,FCT,E,Regular stative with durante
L2L23,25,Female,L2 Learner,L2 Learner,19,12,0,0,27,0,29,7,6,A,33,25,0,faltar,182742,66767,55352,1,DativeExp,,,Aspect,Preterit,FCT,G,Regular stative with entre
L2L23,25,Female,L2 Learner,L2 Learner,19,12,0,0,27,0,29,7,6,A,28,27,0,creer,537246,33274,70392,0,Canonical,,,Aspect,Preterit,FCT,F,Irregular stative with durante
L2L23,25,Female,L2 Learner,L2 Learner,19,12,0,0,27,0,29,7,6,A,38,30,0,haber,7679109,1017563,4153642,0,Canonical,,,Aspect,Preterit,FCT,H,Irregular stative with entre
L2L23,25,Female,L2 Learner,L2 Learner,19,12,0,0,27,0,29,7,6,A,24,32,0,doler,69627,11678,6450,1,DativeExp,,,Aspect,Preterit,FCT,E,Regular stative with durante
L2L23,25,Female,L2 Learner,L2 Learner,19,12,0,0,27,0,29,7,6,A,34,35,0,amar,80242,5580,14966,1,Canonical,,,Aspect,Preterit,FCT,G,Regular stative with entre
L2L23,25,Female,L2 Learner,L2 Learner,19,12,0,0,27,0,29,7,6,A,29,37,0,tener,8031798,2061773,1797701,0,Canonical,,,Aspect,Preterit,FCT,F,Irregular stative with durante
L2L23,25,Female,L2 Learner,L2 Learner,19,12,0,0,27,0,29,7,6,A,39,40,0,creer,537246,33274,70392,0,Canonical,,,Aspect,Preterit,FCT,H,Irregular stative with entre
L2L23,25,Female,L2 Learner,L2 Learner,19,12,0,0,27,0,29,7,6,A,25,42,0,amar,80242,5580,14966,1,Canonical,,,Aspect,Preterit,FCT,E,Regular stative with durante
L2L23,25,Female,L2 Learner,L2 Learner,19,12,0,0,27,0,29,7,6,A,35,45,0,vivir,599425,225093,130040,1,Canonical,,,Aspect,Preterit,FCT,G,Regular stative with entre
L2L23,25,Female,L2 Learner,L2 Learner,19,12,0,0,27,0,29,7,6,A,30,47,0,haber,7679109,1017563,4153642,0,Canonical,,,Aspect,Preterit,FCT,F,Irregular stative with durante
L2L23,25,Female,L2 Learner,L2 Learner,19,12,0,0,27,0,29,7,6,A,40,50,0,excluir,53412,6569,1574,0,Canonical,,,Aspect,Preterit,FCT,H,Irregular stative with entre
L2L24,9,Male,L2 Learner,L2 Learner,23,12,0,0.75,31,1,46,9,9,B,21,2,0,vivir,599425,225093,130040,1,Canonical,,,Aspect,Preterit,FCT,E,Regular stative with durante
L2L24,9,Male,L2 Learner,L2 Learner,23,12,0,0.75,31,1,46,9,9,B,31,5,0,doler,69627,11678,6450,1,DativeExp,,,Aspect,Preterit,FCT,G,Regular stative with entre
L2L24,9,Male,L2 Learner,L2 Learner,23,12,0,0.75,31,1,46,9,9,B,26,7,0,excluir,53412,6569,1574,0,Canonical,,,Aspect,Preterit,FCT,F,Irregular stative with durante
L2L24,9,Male,L2 Learner,L2 Learner,23,12,0,0.75,31,1,46,9,9,B,37,10,0,estar,10180830,1173419,2479642,0,Canonical,,,Aspect,Preterit,FCT,H,Irregular stative with entre
L2L24,9,Male,L2 Learner,L2 Learner,23,12,0,0.75,31,1,46,9,9,B,22,12,0,gustar,541858,94346,59408,1,DativeExp,,,Aspect,Preterit,FCT,E,Regular stative with durante
L2L24,9,Male,L2 Learner,L2 Learner,23,12,0,0.75,31,1,46,9,9,B,32,15,0,gustar,541858,94346,59408,1,DativeExp,,,Aspect,Preterit,FCT,G,Regular stative with entre
L2L24,9,Male,L2 Learner,L2 Learner,23,12,0,0.75,31,1,46,9,9,B,27,17,0,estar,10180830,1173419,2479642,0,Canonical,,,Aspect,Preterit,FCT,F,Irregular stative with durante
L2L24,9,Male,L2 Learner,L2 Learner,23,12,0,0.75,31,1,46,9,9,B,36,20,0,tener,8031798,2061773,1797701,0,Canonical,,,Aspect,Preterit,FCT,H,Irregular stative with entre
L2L24,9,Male,L2 Learner,L2 Learner,23,12,0,0.75,31,1,46,9,9,B,23,22,0,faltar,182742,66767,55352,1,DativeExp,,,Aspect,Preterit,FCT,E,Regular stative with durante
L2L24,9,Male,L2 Learner,L2 Learner,23,12,0,0.75,31,1,46,9,9,B,33,25,0,faltar,182742,66767,55352,1,DativeExp,,,Aspect,Preterit,FCT,G,Regular stative with entre
L2L24,9,Male,L2 Learner,L2 Learner,23,12,0,0.75,31,1,46,9,9,B,28,27,0,creer,537246,33274,70392,0,Canonical,,,Aspect,Preterit,FCT,F,Irregular stative with durante
L2L24,9,Male,L2 Learner,L2 Learner,23,12,0,0.75,31,1,46,9,9,B,38,30,0,haber,7679109,1017563,4153642,0,Canonical,,,Aspect,Preterit,FCT,H,Irregular stative with entre
L2L24,9,Male,L2 Learner,L2 Learner,23,12,0,0.75,31,1,46,9,9,B,24,32,0,doler,69627,11678,6450,1,DativeExp,,,Aspect,Preterit,FCT,E,Regular stative with durante
L2L24,9,Male,L2 Learner,L2 Learner,23,12,0,0.75,31,1,46,9,9,B,34,35,0,amar,80242,5580,14966,1,Canonical,,,Aspect,Preterit,FCT,G,Regular stative with entre
L2L24,9,Male,L2 Learner,L2 Learner,23,12,0,0.75,31,1,46,9,9,B,29,37,0,tener,8031798,2061773,1797701,0,Canonical,,,Aspect,Preterit,FCT,F,Irregular stative with durante
L2L24,9,Male,L2 Learner,L2 Learner,23,12,0,0.75,31,1,46,9,9,B,39,40,1,creer,537246,33274,70392,0,Canonical,,,Aspect,Preterit,FCT,H,Irregular stative with entre
L2L24,9,Male,L2 Learner,L2 Learner,23,12,0,0.75,31,1,46,9,9,B,25,42,0,amar,80242,5580,14966,1,Canonical,,,Aspect,Preterit,FCT,E,Regular stative with durante
L2L24,9,Male,L2 Learner,L2 Learner,23,12,0,0.75,31,1,46,9,9,B,35,45,1,vivir,599425,225093,130040,1,Canonical,,,Aspect,Preterit,FCT,G,Regular stative with entre
L2L24,9,Male,L2 Learner,L2 Learner,23,12,0,0.75,31,1,46,9,9,B,30,47,1,haber,7679109,1017563,4153642,0,Canonical,,,Aspect,Preterit,FCT,F,Irregular stative with durante
L2L24,9,Male,L2 Learner,L2 Learner,23,12,0,0.75,31,1,46,9,9,B,40,50,1,excluir,53412,6569,1574,0,Canonical,,,Aspect,Preterit,FCT,H,Irregular stative with entre
L2L25,52,Female,L2 Learner,L2 Learner,26,12,0,0.333,37,3,35,5,5,A,21,2,0,vivir,599425,225093,130040,1,Canonical,,,Aspect,Preterit,FCT,E,Regular stative with durante
L2L25,52,Female,L2 Learner,L2 Learner,26,12,0,0.333,37,3,35,5,5,A,31,5,0,doler,69627,11678,6450,1,DativeExp,,,Aspect,Preterit,FCT,G,Regular stative with entre
L2L25,52,Female,L2 Learner,L2 Learner,26,12,0,0.333,37,3,35,5,5,A,26,7,0,excluir,53412,6569,1574,0,Canonical,,,Aspect,Preterit,FCT,F,Irregular stative with durante
L2L25,52,Female,L2 Learner,L2 Learner,26,12,0,0.333,37,3,35,5,5,A,37,10,0,estar,10180830,1173419,2479642,0,Canonical,,,Aspect,Preterit,FCT,H,Irregular stative with entre
L2L25,52,Female,L2 Learner,L2 Learner,26,12,0,0.333,37,3,35,5,5,A,22,12,0,gustar,541858,94346,59408,1,DativeExp,,,Aspect,Preterit,FCT,E,Regular stative with durante
L2L25,52,Female,L2 Learner,L2 Learner,26,12,0,0.333,37,3,35,5,5,A,32,15,0,gustar,541858,94346,59408,1,DativeExp,,,Aspect,Preterit,FCT,G,Regular stative with entre
L2L25,52,Female,L2 Learner,L2 Learner,26,12,0,0.333,37,3,35,5,5,A,27,17,0,estar,10180830,1173419,2479642,0,Canonical,,,Aspect,Preterit,FCT,F,Irregular stative with durante
L2L25,52,Female,L2 Learner,L2 Learner,26,12,0,0.333,37,3,35,5,5,A,36,20,0,tener,8031798,2061773,1797701,0,Canonical,,,Aspect,Preterit,FCT,H,Irregular stative with entre
L2L25,52,Female,L2 Learner,L2 Learner,26,12,0,0.333,37,3,35,5,5,A,38,22,0,haber,7679109,1017563,4153642,0,Canonical,,,Aspect,Preterit,FCT,H,Irregular stative with entre
L2L25,52,Female,L2 Learner,L2 Learner,26,12,0,0.333,37,3,35,5,5,A,28,24,1,creer,537246,33274,70392,0,Canonical,,,Aspect,Preterit,FCT,F,Irregular stative with durante
L2L25,52,Female,L2 Learner,L2 Learner,26,12,0,0.333,37,3,35,5,5,A,33,27,1,faltar,182742,66767,55352,1,DativeExp,,,Aspect,Preterit,FCT,G,Regular stative with entre
L2L25,52,Female,L2 Learner,L2 Learner,26,12,0,0.333,37,3,35,5,5,A,23,29,0,faltar,182742,66767,55352,1,DativeExp,,,Aspect,Preterit,FCT,E,Regular stative with durante
L2L25,52,Female,L2 Learner,L2 Learner,26,12,0,0.333,37,3,35,5,5,A,36,32,0,tener,8031798,2061773,1797701,0,Canonical,,,Aspect,Preterit,FCT,H,Irregular stative with entre
L2L25,52,Female,L2 Learner,L2 Learner,26,12,0,0.333,37,3,35,5,5,A,27,34,1,estar,10180830,1173419,2479642,0,Canonical,,,Aspect,Preterit,FCT,F,Irregular stative with durante
L2L25,52,Female,L2 Learner,L2 Learner,26,12,0,0.333,37,3,35,5,5,A,32,37,1,gustar,541858,94346,59408,1,DativeExp,,,Aspect,Preterit,FCT,G,Regular stative with entre
L2L25,52,Female,L2 Learner,L2 Learner,26,12,0,0.333,37,3,35,5,5,A,22,39,1,gustar,541858,94346,59408,1,DativeExp,,,Aspect,Preterit,FCT,E,Regular stative with durante
L2L25,52,Female,L2 Learner,L2 Learner,26,12,0,0.333,37,3,35,5,5,A,37,42,0,estar,10180830,1173419,2479642,0,Canonical,,,Aspect,Preterit,FCT,H,Irregular stative with entre
L2L25,52,Female,L2 Learner,L2 Learner,26,12,0,0.333,37,3,35,5,5,A,26,44,1,excluir,53412,6569,1574,0,Canonical,,,Aspect,Preterit,FCT,F,Irregular stative with durante
L2L25,52,Female,L2 Learner,L2 Learner,26,12,0,0.333,37,3,35,5,5,A,31,47,1,doler,69627,11678,6450,1,DativeExp,,,Aspect,Preterit,FCT,G,Regular stative with entre
L2L25,52,Female,L2 Learner,L2 Learner,26,12,0,0.333,37,3,35,5,5,A,21,49,0,vivir,599425,225093,130040,1,Canonical,,,Aspect,Preterit,FCT,E,Regular stative with durante
L2L26,60,Male,L2 Learner,L2 Learner,25,7,0,1.16,39,1,49,10,8,A,40,2,1,excluir,53412,6569,1574,0,Canonical,,,Aspect,Preterit,FCT,H,Irregular stative with entre
L2L26,60,Male,L2 Learner,L2 Learner,25,7,0,1.16,39,1,49,10,8,A,30,4,1,haber,7679109,1017563,4153642,0,Canonical,,,Aspect,Preterit,FCT,F,Irregular stative with durante
L2L26,60,Male,L2 Learner,L2 Learner,25,7,0,1.16,39,1,49,10,8,A,35,7,0,vivir,599425,225093,130040,1,Canonical,,,Aspect,Preterit,FCT,G,Regular stative with entre
L2L26,60,Male,L2 Learner,L2 Learner,25,7,0,1.16,39,1,49,10,8,A,25,9,0,amar,80242,5580,14966,1,Canonical,,,Aspect,Preterit,FCT,E,Regular stative with durante
L2L26,60,Male,L2 Learner,L2 Learner,25,7,0,1.16,39,1,49,10,8,A,39,12,0,creer,537246,33274,70392,0,Canonical,,,Aspect,Preterit,FCT,H,Irregular stative with entre
L2L26,60,Male,L2 Learner,L2 Learner,25,7,0,1.16,39,1,49,10,8,A,29,14,0,tener,8031798,2061773,1797701,0,Canonical,,,Aspect,Preterit,FCT,F,Irregular stative with durante
L2L26,60,Male,L2 Learner,L2 Learner,25,7,0,1.16,39,1,49,10,8,A,34,17,1,amar,80242,5580,14966,1,Canonical,,,Aspect,Preterit,FCT,G,Regular stative with entre
L2L26,60,Male,L2 Learner,L2 Learner,25,7,0,1.16,39,1,49,10,8,A,24,19,1,doler,69627,11678,6450,1,DativeExp,,,Aspect,Preterit,FCT,E,Regular stative with durante
L2L26,60,Male,L2 Learner,L2 Learner,25,7,0,1.16,39,1,49,10,8,A,23,22,0,faltar,182742,66767,55352,1,DativeExp,,,Aspect,Preterit,FCT,E,Regular stative with durante
L2L26,60,Male,L2 Learner,L2 Learner,25,7,0,1.16,39,1,49,10,8,A,33,25,0,faltar,182742,66767,55352,1,DativeExp,,,Aspect,Preterit,FCT,G,Regular stative with entre
L2L26,60,Male,L2 Learner,L2 Learner,25,7,0,1.16,39,1,49,10,8,A,28,27,0,creer,537246,33274,70392,0,Canonical,,,Aspect,Preterit,FCT,F,Irregular stative with durante
L2L26,60,Male,L2 Learner,L2 Learner,25,7,0,1.16,39,1,49,10,8,A,38,30,0,haber,7679109,1017563,4153642,0,Canonical,,,Aspect,Preterit,FCT,H,Irregular stative with entre
L2L26,60,Male,L2 Learner,L2 Learner,25,7,0,1.16,39,1,49,10,8,A,24,32,0,doler,69627,11678,6450,1,DativeExp,,,Aspect,Preterit,FCT,E,Regular stative with durante
L2L26,60,Male,L2 Learner,L2 Learner,25,7,0,1.16,39,1,49,10,8,A,34,35,0,amar,80242,5580,14966,1,Canonical,,,Aspect,Preterit,FCT,G,Regular stative with entre
L2L26,60,Male,L2 Learner,L2 Learner,25,7,0,1.16,39,1,49,10,8,A,29,37,0,tener,8031798,2061773,1797701,0,Canonical,,,Aspect,Preterit,FCT,F,Irregular stative with durante
L2L26,60,Male,L2 Learner,L2 Learner,25,7,0,1.16,39,1,49,10,8,A,39,40,1,creer,537246,33274,70392,0,Canonical,,,Aspect,Preterit,FCT,H,Irregular stative with entre
L2L26,60,Male,L2 Learner,L2 Learner,25,7,0,1.16,39,1,49,10,8,A,25,42,0,amar,80242,5580,14966,1,Canonical,,,Aspect,Preterit,FCT,E,Regular stative with durante
L2L26,60,Male,L2 Learner,L2 Learner,25,7,0,1.16,39,1,49,10,8,A,35,45,1,vivir,599425,225093,130040,1,Canonical,,,Aspect,Preterit,FCT,G,Regular stative with entre
L2L26,60,Male,L2 Learner,L2 Learner,25,7,0,1.16,39,1,49,10,8,A,30,47,1,haber,7679109,1017563,4153642,0,Canonical,,,Aspect,Preterit,FCT,F,Irregular stative with durante
L2L26,60,Male,L2 Learner,L2 Learner,25,7,0,1.16,39,1,49,10,8,A,40,50,1,excluir,53412,6569,1574,0,Canonical,,,Aspect,Preterit,FCT,H,Irregular stative with entre
L2L27,67,Female,L2 Learner,L2 Learner,43,0,0,1,40,5,38,23,23,B,21,2,1,vivir,599425,225093,130040,1,Canonical,,,Aspect,Preterit,FCT,E,Regular stative with durante
L2L27,67,Female,L2 Learner,L2 Learner,43,0,0,1,40,5,38,23,23,B,31,5,1,doler,69627,11678,6450,1,DativeExp,,,Aspect,Preterit,FCT,G,Regular stative with entre
L2L27,67,Female,L2 Learner,L2 Learner,43,0,0,1,40,5,38,23,23,B,26,7,1,excluir,53412,6569,1574,0,Canonical,,,Aspect,Preterit,FCT,F,Irregular stative with durante
L2L27,67,Female,L2 Learner,L2 Learner,43,0,0,1,40,5,38,23,23,B,37,10,1,estar,10180830,1173419,2479642,0,Canonical,,,Aspect,Preterit,FCT,H,Irregular stative with entre
L2L27,67,Female,L2 Learner,L2 Learner,43,0,0,1,40,5,38,23,23,B,22,12,1,gustar,541858,94346,59408,1,DativeExp,,,Aspect,Preterit,FCT,E,Regular stative with durante
L2L27,67,Female,L2 Learner,L2 Learner,43,0,0,1,40,5,38,23,23,B,32,15,1,gustar,541858,94346,59408,1,DativeExp,,,Aspect,Preterit,FCT,G,Regular stative with entre
L2L27,67,Female,L2 Learner,L2 Learner,43,0,0,1,40,5,38,23,23,B,27,17,1,estar,10180830,1173419,2479642,0,Canonical,,,Aspect,Preterit,FCT,F,Irregular stative with durante
L2L27,67,Female,L2 Learner,L2 Learner,43,0,0,1,40,5,38,23,23,B,36,20,1,tener,8031798,2061773,1797701,0,Canonical,,,Aspect,Preterit,FCT,H,Irregular stative with entre
L2L27,67,Female,L2 Learner,L2 Learner,43,0,0,1,40,5,38,23,23,B,23,22,1,faltar,182742,66767,55352,1,DativeExp,,,Aspect,Preterit,FCT,E,Regular stative with durante
L2L27,67,Female,L2 Learner,L2 Learner,43,0,0,1,40,5,38,23,23,B,33,25,1,faltar,182742,66767,55352,1,DativeExp,,,Aspect,Preterit,FCT,G,Regular stative with entre
L2L27,67,Female,L2 Learner,L2 Learner,43,0,0,1,40,5,38,23,23,B,28,27,1,creer,537246,33274,70392,0,Canonical,,,Aspect,Preterit,FCT,F,Irregular stative with durante
L2L27,67,Female,L2 Learner,L2 Learner,43,0,0,1,40,5,38,23,23,B,38,30,1,haber,7679109,1017563,4153642,0,Canonical,,,Aspect,Preterit,FCT,H,Irregular stative with entre
L2L27,67,Female,L2 Learner,L2 Learner,43,0,0,1,40,5,38,23,23,B,24,32,1,doler,69627,11678,6450,1,DativeExp,,,Aspect,Preterit,FCT,E,Regular stative with durante
L2L27,67,Female,L2 Learner,L2 Learner,43,0,0,1,40,5,38,23,23,B,34,35,1,amar,80242,5580,14966,1,Canonical,,,Aspect,Preterit,FCT,G,Regular stative with entre
L2L27,67,Female,L2 Learner,L2 Learner,43,0,0,1,40,5,38,23,23,B,29,37,1,tener,8031798,2061773,1797701,0,Canonical,,,Aspect,Preterit,FCT,F,Irregular stative with durante
L2L27,67,Female,L2 Learner,L2 Learner,43,0,0,1,40,5,38,23,23,B,39,40,1,creer,537246,33274,70392,0,Canonical,,,Aspect,Preterit,FCT,H,Irregular stative with entre
L2L27,67,Female,L2 Learner,L2 Learner,43,0,0,1,40,5,38,23,23,B,25,42,1,amar,80242,5580,14966,1,Canonical,,,Aspect,Preterit,FCT,E,Regular stative with durante
L2L27,67,Female,L2 Learner,L2 Learner,43,0,0,1,40,5,38,23,23,B,35,45,1,vivir,599425,225093,130040,1,Canonical,,,Aspect,Preterit,FCT,G,Regular stative with entre
L2L27,67,Female,L2 Learner,L2 Learner,43,0,0,1,40,5,38,23,23,B,30,47,1,haber,7679109,1017563,4153642,0,Canonical,,,Aspect,Preterit,FCT,F,Irregular stative with durante
L2L27,67,Female,L2 Learner,L2 Learner,43,0,0,1,40,5,38,23,23,B,40,50,1,excluir,53412,6569,1574,0,Canonical,,,Aspect,Preterit,FCT,H,Irregular stative with entre
L2L28,68,Female,L2 Learner,L2 Learner,27,21,0,4.416,32,3,48,9,8,A,21,2,1,vivir,599425,225093,130040,1,Canonical,,,Aspect,Preterit,FCT,E,Regular stative with durante
L2L28,68,Female,L2 Learner,L2 Learner,27,21,0,4.416,32,3,48,9,8,A,31,5,1,doler,69627,11678,6450,1,DativeExp,,,Aspect,Preterit,FCT,G,Regular stative with entre
L2L28,68,Female,L2 Learner,L2 Learner,27,21,0,4.416,32,3,48,9,8,A,26,7,1,excluir,53412,6569,1574,0,Canonical,,,Aspect,Preterit,FCT,F,Irregular stative with durante
L2L28,68,Female,L2 Learner,L2 Learner,27,21,0,4.416,32,3,48,9,8,A,37,10,1,estar,10180830,1173419,2479642,0,Canonical,,,Aspect,Preterit,FCT,H,Irregular stative with entre
L2L28,68,Female,L2 Learner,L2 Learner,27,21,0,4.416,32,3,48,9,8,A,22,12,1,gustar,541858,94346,59408,1,DativeExp,,,Aspect,Preterit,FCT,E,Regular stative with durante
L2L28,68,Female,L2 Learner,L2 Learner,27,21,0,4.416,32,3,48,9,8,A,32,15,1,gustar,541858,94346,59408,1,DativeExp,,,Aspect,Preterit,FCT,G,Regular stative with entre
L2L28,68,Female,L2 Learner,L2 Learner,27,21,0,4.416,32,3,48,9,8,A,27,17,1,estar,10180830,1173419,2479642,0,Canonical,,,Aspect,Preterit,FCT,F,Irregular stative with durante
L2L28,68,Female,L2 Learner,L2 Learner,27,21,0,4.416,32,3,48,9,8,A,36,20,1,tener,8031798,2061773,1797701,0,Canonical,,,Aspect,Preterit,FCT,H,Irregular stative with entre
L2L28,68,Female,L2 Learner,L2 Learner,27,21,0,4.416,32,3,48,9,8,A,38,22,1,haber,7679109,1017563,4153642,0,Canonical,,,Aspect,Preterit,FCT,H,Irregular stative with entre
L2L28,68,Female,L2 Learner,L2 Learner,27,21,0,4.416,32,3,48,9,8,A,28,24,1,creer,537246,33274,70392,0,Canonical,,,Aspect,Preterit,FCT,F,Irregular stative with durante
L2L28,68,Female,L2 Learner,L2 Learner,27,21,0,4.416,32,3,48,9,8,A,33,27,1,faltar,182742,66767,55352,1,DativeExp,,,Aspect,Preterit,FCT,G,Regular stative with entre
