Participant_ID,Seq_part,Gender,ExpGroup,HerGroup,Group_No,Age,AoA_SPA,AoA_ENG,LOR,SelfProf,SelfDom,DELE,FofA_Prod,FofA_Comp,Battery,Item,Seq_Item,Average,MainVerb,Token_Main_Lemma,Token_Main_Pret,Token_Main_Imp,Reg_Main,Syntax_Main,SubVerb,Token_Sub,Morpheme,Property,Task,Condition,Verb_Condition,FofA,Token_Differential,FofA_Std,AoA_ENG_Std,DELE_Std,Token_Lemma_Std,Token_Differential_Std,Token_Pret_Std,LOR_Std
L2L27,67,Female,L2 Learner,L2 Learner,27,43,0,0,1,40,5,38,23,23,B,34,35,1,amar,80242,5580,14966,Regular,Canonical,NA,NA,Aspect,Preterit,ASPT,G,Regular stative with entre,46,9386,2.4053947133123845,-0.23809093412600632,0.08721056265614645,-0.709100399596735,-0.39489232755398573,-0.7009918689672618,0.11395957128331254
L2L27,67,Female,L2 Learner,L2 Learner,27,43,0,0,1,40,5,38,23,23,B,29,37,1,tener,8031798,2061773,1797701,Irregular,Canonical,NA,NA,Aspect,Preterit,ASPT,F,Irregular stative with durante,46,-264072,2.4053947133123845,-0.23809093412600632,0.08721056265614645,1.3050469314682414,-0.681251222764448,2.342509019534621,0.11395957128331254
L2L27,67,Female,L2 Learner,L2 Learner,27,43,0,0,1,40,5,38,23,23,B,39,40,1,creer,537246,33274,70392,Irregular,Canonical,NA,NA,Aspect,Preterit,ASPT,H,Irregular stative with entre,46,37118,2.4053947133123845,-0.23809093412600632,0.08721056265614645,-0.5933402405931364,-0.36585201832194075,-0.6600002336459806,0.11395957128331254
L2L27,67,Female,L2 Learner,L2 Learner,27,43,0,0,1,40,5,38,23,23,B,25,42,1,amar,80242,5580,14966,Regular,Canonical,NA,NA,Aspect,Preterit,ASPT,E,Regular stative with durante,46,9386,2.4053947133123845,-0.23809093412600632,0.08721056265614645,-0.709100399596735,-0.39489232755398573,-0.7009918689672618,0.11395957128331254
L2L27,67,Female,L2 Learner,L2 Learner,27,43,0,0,1,40,5,38,23,23,B,35,45,1,vivir,599425,225093,130040,Regular,Canonical,NA,NA,Aspect,Preterit,ASPT,G,Regular stative with entre,46,-95053,2.4053947133123845,-0.23809093412600632,0.08721056265614645,-0.5775901576033053,-0.5042584337088083,-0.3760768388423106,0.11395957128331254
L2L27,67,Female,L2 Learner,L2 Learner,27,43,0,0,1,40,5,38,23,23,B,30,47,1,haber,7679109,1017563,4153642,Irregular,Canonical,NA,NA,Aspect,Preterit,ASPT,F,Irregular stative with durante,46,3136079,2.4053947133123845,-0.23809093412600632,0.08721056265614645,1.2157100006780948,2.879308292439894,0.796907968085389,0.11395957128331254
L2L27,67,Female,L2 Learner,L2 Learner,27,43,0,0,1,40,5,38,23,23,B,40,50,1,excluir,53412,6569,1574,Irregular,Canonical,NA,NA,Aspect,Preterit,ASPT,H,Irregular stative with entre,46,-4995,2.4053947133123845,-0.23809093412600632,0.08721056265614645,-0.7158964999942513,-0.4099517782631318,-0.6995279877174334,0.11395957128331254
L2L28,68,Female,L2 Learner,L2 Learner,28,27,21,0,4.416,32,3,48,9,8,A,21,2,1,vivir,599425,225093,130040,Regular,Canonical,NA,NA,Aspect,Preterit,ASPT,E,Regular stative with durante,17,-95053,-0.38361666859616766,-0.23809093412600632,1.60281160299111,-0.5775901576033053,-0.5042584337088083,-0.3760768388423106,2.9345293059596713
L2L28,68,Female,L2 Learner,L2 Learner,28,27,21,0,4.416,32,3,48,9,8,A,31,5,1,doler,69627,11678,6450,Regular,DativeExp,NA,NA,Aspect,Preterit,ASPT,G,Regular stative with entre,17,-5228,-0.38361666859616766,-0.23809093412600632,1.60281160299111,-0.7117892033879999,-0.4101957704761372,-0.6919658347291896,2.9345293059596713
L2L28,68,Female,L2 Learner,L2 Learner,28,27,21,0,4.416,32,3,48,9,8,A,26,7,1,excluir,53412,6569,1574,Irregular,Canonical,NA,NA,Aspect,Preterit,ASPT,F,Irregular stative with durante,17,-4995,-0.38361666859616766,-0.23809093412600632,1.60281160299111,-0.7158964999942513,-0.4099517782631318,-0.6995279877174334,2.9345293059596713
L2L28,68,Female,L2 Learner,L2 Learner,28,27,21,0,4.416,32,3,48,9,8,A,37,10,1,estar,10180830,1173419,2479642,Irregular,Canonical,NA,NA,Aspect,Preterit,ASPT,H,Irregular stative with entre,17,1306223,-0.38361666859616766,-0.23809093412600632,1.60281160299111,1.8494016548925911,0.9631253957821407,1.027600259362691,2.9345293059596713
L2L28,68,Female,L2 Learner,L2 Learner,28,27,21,0,4.416,32,3,48,9,8,A,22,12,1,gustar,541858,94346,59408,Regular,DativeExp,NA,NA,Aspect,Preterit,ASPT,E,Regular stative with durante,17,-34938,-0.38361666859616766,-0.23809093412600632,1.60281160299111,-0.5921720104390795,-0.4413073955765286,-0.5696037162652742,2.9345293059596713
L2L28,68,Female,L2 Learner,L2 Learner,28,27,21,0,4.416,32,3,48,9,8,A,32,15,1,gustar,541858,94346,59408,Regular,DativeExp,NA,NA,Aspect,Preterit,ASPT,G,Regular stative with entre,17,-34938,-0.38361666859616766,-0.23809093412600632,1.60281160299111,-0.5921720104390795,-0.4413073955765286,-0.5696037162652742,2.9345293059596713
L2L28,68,Female,L2 Learner,L2 Learner,28,27,21,0,4.416,32,3,48,9,8,A,27,17,1,estar,10180830,1173419,2479642,Irregular,Canonical,NA,NA,Aspect,Preterit,ASPT,F,Irregular stative with durante,17,1306223,-0.38361666859616766,-0.23809093412600632,1.60281160299111,1.8494016548925911,0.9631253957821407,1.027600259362691,2.9345293059596713
L2L28,68,Female,L2 Learner,L2 Learner,28,27,21,0,4.416,32,3,48,9,8,A,36,20,1,tener,8031798,2061773,1797701,Irregular,Canonical,NA,NA,Aspect,Preterit,ASPT,H,Irregular stative with entre,17,-264072,-0.38361666859616766,-0.23809093412600632,1.60281160299111,1.3050469314682414,-0.681251222764448,2.342509019534621,2.9345293059596713
L2L28,68,Female,L2 Learner,L2 Learner,28,27,21,0,4.416,32,3,48,9,8,A,38,22,1,haber,7679109,1017563,4153642,Irregular,Canonical,NA,NA,Aspect,Preterit,ASPT,H,Irregular stative with entre,17,3136079,-0.38361666859616766,-0.23809093412600632,1.60281160299111,1.2157100006780948,2.879308292439894,0.796907968085389,2.9345293059596713
L2L28,68,Female,L2 Learner,L2 Learner,28,27,21,0,4.416,32,3,48,9,8,A,28,24,1,creer,537246,33274,70392,Irregular,Canonical,NA,NA,Aspect,Preterit,ASPT,F,Irregular stative with durante,17,37118,-0.38361666859616766,-0.23809093412600632,1.60281160299111,-0.5933402405931364,-0.36585201832194075,-0.6600002336459806,2.9345293059596713
L2L28,68,Female,L2 Learner,L2 Learner,28,27,21,0,4.416,32,3,48,9,8,A,33,27,1,faltar,182742,66767,55352,Regular,DativeExp,NA,NA,Aspect,Preterit,ASPT,G,Regular stative with entre,17,-11415,-0.38361666859616766,-0.23809093412600632,1.60281160299111,-0.6831369150367118,-0.4166746538317791,-0.6104251328365753,2.9345293059596713
L2L28,68,Female,L2 Learner,L2 Learner,28,27,21,0,4.416,32,3,48,9,8,A,23,29,1,faltar,182742,66767,55352,Regular,DativeExp,NA,NA,Aspect,Preterit,ASPT,E,Regular stative with durante,17,-11415,-0.38361666859616766,-0.23809093412600632,1.60281160299111,-0.6831369150367118,-0.4166746538317791,-0.6104251328365753,2.9345293059596713
L2L28,68,Female,L2 Learner,L2 Learner,28,27,21,0,4.416,32,3,48,9,8,A,36,32,1,tener,8031798,2061773,1797701,Irregular,Canonical,NA,NA,Aspect,Preterit,ASPT,H,Irregular stative with entre,17,-264072,-0.38361666859616766,-0.23809093412600632,1.60281160299111,1.3050469314682414,-0.681251222764448,2.342509019534621,2.9345293059596713
L2L28,68,Female,L2 Learner,L2 Learner,28,27,21,0,4.416,32,3,48,9,8,A,27,34,1,estar,10180830,1173419,2479642,Irregular,Canonical,NA,NA,Aspect,Preterit,ASPT,F,Irregular stative with durante,17,1306223,-0.38361666859616766,-0.23809093412600632,1.60281160299111,1.8494016548925911,0.9631253957821407,1.027600259362691,2.9345293059596713
L2L28,68,Female,L2 Learner,L2 Learner,28,27,21,0,4.416,32,3,48,9,8,A,32,37,1,gustar,541858,94346,59408,Regular,DativeExp,NA,NA,Aspect,Preterit,ASPT,G,Regular stative with entre,17,-34938,-0.38361666859616766,-0.23809093412600632,1.60281160299111,-0.5921720104390795,-0.4413073955765286,-0.5696037162652742,2.9345293059596713
L2L28,68,Female,L2 Learner,L2 Learner,28,27,21,0,4.416,32,3,48,9,8,A,22,39,1,gustar,541858,94346,59408,Regular,DativeExp,NA,NA,Aspect,Preterit,ASPT,E,Regular stative with durante,17,-34938,-0.38361666859616766,-0.23809093412600632,1.60281160299111,-0.5921720104390795,-0.4413073955765286,-0.5696037162652742,2.9345293059596713
L2L28,68,Female,L2 Learner,L2 Learner,28,27,21,0,4.416,32,3,48,9,8,A,37,42,1,estar,10180830,1173419,2479642,Irregular,Canonical,NA,NA,Aspect,Preterit,ASPT,H,Irregular stative with entre,17,1306223,-0.38361666859616766,-0.23809093412600632,1.60281160299111,1.8494016548925911,0.9631253957821407,1.027600259362691,2.9345293059596713
L2L28,68,Female,L2 Learner,L2 Learner,28,27,21,0,4.416,32,3,48,9,8,A,26,44,1,excluir,53412,6569,1574,Irregular,Canonical,NA,NA,Aspect,Preterit,ASPT,F,Irregular stative with durante,17,-4995,-0.38361666859616766,-0.23809093412600632,1.60281160299111,-0.7158964999942513,-0.4099517782631318,-0.6995279877174334,2.9345293059596713
L2L28,68,Female,L2 Learner,L2 Learner,28,27,21,0,4.416,32,3,48,9,8,A,31,47,1,doler,69627,11678,6450,Regular,DativeExp,NA,NA,Aspect,Preterit,ASPT,G,Regular stative with entre,17,-5228,-0.38361666859616766,-0.23809093412600632,1.60281160299111,-0.7117892033879999,-0.4101957704761372,-0.6919658347291896,2.9345293059596713
L2L28,68,Female,L2 Learner,L2 Learner,28,27,21,0,4.416,32,3,48,9,8,A,21,49,1,vivir,599425,225093,130040,Regular,Canonical,NA,NA,Aspect,Preterit,ASPT,E,Regular stative with durante,17,-95053,-0.38361666859616766,-0.23809093412600632,1.60281160299111,-0.5775901576033053,-0.5042584337088083,-0.3760768388423106,2.9345293059596713
L2L29,69,Female,L2 Learner,L2 Learner,29,26,2,0,0.75,31,3,35,11,13,B,40,2,1,excluir,53412,6569,1574,Irregular,Canonical,NA,NA,Aspect,Preterit,ASPT,H,Irregular stative with entre,24,-4995,0.28959297531279327,-0.23809093412600632,-0.36746974944434263,-0.7158964999942513,-0.4099517782631318,-0.6995279877174334,-0.09246385777672542
L2L29,69,Female,L2 Learner,L2 Learner,29,26,2,0,0.75,31,3,35,11,13,B,30,4,1,haber,7679109,1017563,4153642,Irregular,Canonical,NA,NA,Aspect,Preterit,ASPT,F,Irregular stative with durante,24,3136079,0.28959297531279327,-0.23809093412600632,-0.36746974944434263,1.2157100006780948,2.879308292439894,0.796907968085389,-0.09246385777672542
L2L29,69,Female,L2 Learner,L2 Learner,29,26,2,0,0.75,31,3,35,11,13,B,35,7,1,vivir,599425,225093,130040,Regular,Canonical,NA,NA,Aspect,Preterit,ASPT,G,Regular stative with entre,24,-95053,0.28959297531279327,-0.23809093412600632,-0.36746974944434263,-0.5775901576033053,-0.5042584337088083,-0.3760768388423106,-0.09246385777672542
L2L29,69,Female,L2 Learner,L2 Learner,29,26,2,0,0.75,31,3,35,11,13,B,25,9,1,amar,80242,5580,14966,Regular,Canonical,NA,NA,Aspect,Preterit,ASPT,E,Regular stative with durante,24,9386,0.28959297531279327,-0.23809093412600632,-0.36746974944434263,-0.709100399596735,-0.39489232755398573,-0.7009918689672618,-0.09246385777672542
L2L29,69,Female,L2 Learner,L2 Learner,29,26,2,0,0.75,31,3,35,11,13,B,39,12,0,creer,537246,33274,70392,Irregular,Canonical,NA,NA,Aspect,Preterit,ASPT,H,Irregular stative with entre,24,37118,0.28959297531279327,-0.23809093412600632,-0.36746974944434263,-0.5933402405931364,-0.36585201832194075,-0.6600002336459806,-0.09246385777672542
L2L29,69,Female,L2 Learner,L2 Learner,29,26,2,0,0.75,31,3,35,11,13,B,29,14,1,tener,8031798,2061773,1797701,Irregular,Canonical,NA,NA,Aspect,Preterit,ASPT,F,Irregular stative with durante,24,-264072,0.28959297531279327,-0.23809093412600632,-0.36746974944434263,1.3050469314682414,-0.681251222764448,2.342509019534621,-0.09246385777672542
L2L29,69,Female,L2 Learner,L2 Learner,29,26,2,0,0.75,31,3,35,11,13,B,34,17,1,amar,80242,5580,14966,Regular,Canonical,NA,NA,Aspect,Preterit,ASPT,G,Regular stative with entre,24,9386,0.28959297531279327,-0.23809093412600632,-0.36746974944434263,-0.709100399596735,-0.39489232755398573,-0.7009918689672618,-0.09246385777672542
L2L29,69,Female,L2 Learner,L2 Learner,29,26,2,0,0.75,31,3,35,11,13,B,24,19,1,doler,69627,11678,6450,Regular,DativeExp,NA,NA,Aspect,Preterit,ASPT,E,Regular stative with durante,24,-5228,0.28959297531279327,-0.23809093412600632,-0.36746974944434263,-0.7117892033879999,-0.4101957704761372,-0.6919658347291896,-0.09246385777672542
L2L29,69,Female,L2 Learner,L2 Learner,29,26,2,0,0.75,31,3,35,11,13,B,23,22,1,faltar,182742,66767,55352,Regular,DativeExp,NA,NA,Aspect,Preterit,ASPT,E,Regular stative with durante,24,-11415,0.28959297531279327,-0.23809093412600632,-0.36746974944434263,-0.6831369150367118,-0.4166746538317791,-0.6104251328365753,-0.09246385777672542
L2L29,69,Female,L2 Learner,L2 Learner,29,26,2,0,0.75,31,3,35,11,13,B,33,25,1,faltar,182742,66767,55352,Regular,DativeExp,NA,NA,Aspect,Preterit,ASPT,G,Regular stative with entre,24,-11415,0.28959297531279327,-0.23809093412600632,-0.36746974944434263,-0.6831369150367118,-0.4166746538317791,-0.6104251328365753,-0.09246385777672542
L2L29,69,Female,L2 Learner,L2 Learner,29,26,2,0,0.75,31,3,35,11,13,B,28,27,1,creer,537246,33274,70392,Irregular,Canonical,NA,NA,Aspect,Preterit,ASPT,F,Irregular stative with durante,24,37118,0.28959297531279327,-0.23809093412600632,-0.36746974944434263,-0.5933402405931364,-0.36585201832194075,-0.6600002336459806,-0.09246385777672542
L2L29,69,Female,L2 Learner,L2 Learner,29,26,2,0,0.75,31,3,35,11,13,B,38,30,1,haber,7679109,1017563,4153642,Irregular,Canonical,NA,NA,Aspect,Preterit,ASPT,H,Irregular stative with entre,24,3136079,0.28959297531279327,-0.23809093412600632,-0.36746974944434263,1.2157100006780948,2.879308292439894,0.796907968085389,-0.09246385777672542
L2L29,69,Female,L2 Learner,L2 Learner,29,26,2,0,0.75,31,3,35,11,13,B,24,32,1,doler,69627,11678,6450,Regular,DativeExp,NA,NA,Aspect,Preterit,ASPT,E,Regular stative with durante,24,-5228,0.28959297531279327,-0.23809093412600632,-0.36746974944434263,-0.7117892033879999,-0.4101957704761372,-0.6919658347291896,-0.09246385777672542
L2L29,69,Female,L2 Learner,L2 Learner,29,26,2,0,0.75,31,3,35,11,13,B,34,35,1,amar,80242,5580,14966,Regular,Canonical,NA,NA,Aspect,Preterit,ASPT,G,Regular stative with entre,24,9386,0.28959297531279327,-0.23809093412600632,-0.36746974944434263,-0.709100399596735,-0.39489232755398573,-0.7009918689672618,-0.09246385777672542
L2L29,69,Female,L2 Learner,L2 Learner,29,26,2,0,0.75,31,3,35,11,13,B,29,37,1,tener,8031798,2061773,1797701,Irregular,Canonical,NA,NA,Aspect,Preterit,ASPT,F,Irregular stative with durante,24,-264072,0.28959297531279327,-0.23809093412600632,-0.36746974944434263,1.3050469314682414,-0.681251222764448,2.342509019534621,-0.09246385777672542
L2L29,69,Female,L2 Learner,L2 Learner,29,26,2,0,0.75,31,3,35,11,13,B,39,40,1,creer,537246,33274,70392,Irregular,Canonical,NA,NA,Aspect,Preterit,ASPT,H,Irregular stative with entre,24,37118,0.28959297531279327,-0.23809093412600632,-0.36746974944434263,-0.5933402405931364,-0.36585201832194075,-0.6600002336459806,-0.09246385777672542
L2L29,69,Female,L2 Learner,L2 Learner,29,26,2,0,0.75,31,3,35,11,13,B,25,42,1,amar,80242,5580,14966,Regular,Canonical,NA,NA,Aspect,Preterit,ASPT,E,Regular stative with durante,24,9386,0.28959297531279327,-0.23809093412600632,-0.36746974944434263,-0.709100399596735,-0.39489232755398573,-0.7009918689672618,-0.09246385777672542
L2L29,69,Female,L2 Learner,L2 Learner,29,26,2,0,0.75,31,3,35,11,13,B,35,45,1,vivir,599425,225093,130040,Regular,Canonical,NA,NA,Aspect,Preterit,ASPT,G,Regular stative with entre,24,-95053,0.28959297531279327,-0.23809093412600632,-0.36746974944434263,-0.5775901576033053,-0.5042584337088083,-0.3760768388423106,-0.09246385777672542
L2L29,69,Female,L2 Learner,L2 Learner,29,26,2,0,0.75,31,3,35,11,13,B,30,47,1,haber,7679109,1017563,4153642,Irregular,Canonical,NA,NA,Aspect,Preterit,ASPT,F,Irregular stative with durante,24,3136079,0.28959297531279327,-0.23809093412600632,-0.36746974944434263,1.2157100006780948,2.879308292439894,0.796907968085389,-0.09246385777672542
L2L29,69,Female,L2 Learner,L2 Learner,29,26,2,0,0.75,31,3,35,11,13,B,40,50,1,excluir,53412,6569,1574,Irregular,Canonical,NA,NA,Aspect,Preterit,ASPT,H,Irregular stative with entre,24,-4995,0.28959297531279327,-0.23809093412600632,-0.36746974944434263,-0.7158964999942513,-0.4099517782631318,-0.6995279877174334,-0.09246385777672542
L2L30,71,Female,L2 Learner,L2 Learner,30,24,0,12,0,28,3,38,8,10,A,21,2,1,vivir,599425,225093,130040,Regular,Canonical,NA,NA,Aspect,Preterit,ASPT,E,Regular stative with durante,18,-95053,-0.287443862323459,4.8761023309006095,0.08721056265614645,-0.5775901576033053,-0.5042584337088083,-0.3760768388423106,-0.7117341449568393
L2L30,71,Female,L2 Learner,L2 Learner,30,24,0,12,0,28,3,38,8,10,A,31,5,1,doler,69627,11678,6450,Regular,DativeExp,NA,NA,Aspect,Preterit,ASPT,G,Regular stative with entre,18,-5228,-0.287443862323459,4.8761023309006095,0.08721056265614645,-0.7117892033879999,-0.4101957704761372,-0.6919658347291896,-0.7117341449568393
L2L30,71,Female,L2 Learner,L2 Learner,30,24,0,12,0,28,3,38,8,10,A,26,7,1,excluir,53412,6569,1574,Irregular,Canonical,NA,NA,Aspect,Preterit,ASPT,F,Irregular stative with durante,18,-4995,-0.287443862323459,4.8761023309006095,0.08721056265614645,-0.7158964999942513,-0.4099517782631318,-0.6995279877174334,-0.7117341449568393
L2L30,71,Female,L2 Learner,L2 Learner,30,24,0,12,0,28,3,38,8,10,A,37,10,1,estar,10180830,1173419,2479642,Irregular,Canonical,NA,NA,Aspect,Preterit,ASPT,H,Irregular stative with entre,18,1306223,-0.287443862323459,4.8761023309006095,0.08721056265614645,1.8494016548925911,0.9631253957821407,1.027600259362691,-0.7117341449568393
L2L30,71,Female,L2 Learner,L2 Learner,30,24,0,12,0,28,3,38,8,10,A,22,12,0,gustar,541858,94346,59408,Regular,DativeExp,NA,NA,Aspect,Preterit,ASPT,E,Regular stative with durante,18,-34938,-0.287443862323459,4.8761023309006095,0.08721056265614645,-0.5921720104390795,-0.4413073955765286,-0.5696037162652742,-0.7117341449568393
L2L30,71,Female,L2 Learner,L2 Learner,30,24,0,12,0,28,3,38,8,10,A,32,15,0,gustar,541858,94346,59408,Regular,DativeExp,NA,NA,Aspect,Preterit,ASPT,G,Regular stative with entre,18,-34938,-0.287443862323459,4.8761023309006095,0.08721056265614645,-0.5921720104390795,-0.4413073955765286,-0.5696037162652742,-0.7117341449568393
L2L30,71,Female,L2 Learner,L2 Learner,30,24,0,12,0,28,3,38,8,10,A,27,17,1,estar,10180830,1173419,2479642,Irregular,Canonical,NA,NA,Aspect,Preterit,ASPT,F,Irregular stative with durante,18,1306223,-0.287443862323459,4.8761023309006095,0.08721056265614645,1.8494016548925911,0.9631253957821407,1.027600259362691,-0.7117341449568393
L2L30,71,Female,L2 Learner,L2 Learner,30,24,0,12,0,28,3,38,8,10,A,36,20,1,tener,8031798,2061773,1797701,Irregular,Canonical,NA,NA,Aspect,Preterit,ASPT,H,Irregular stative with entre,18,-264072,-0.287443862323459,4.8761023309006095,0.08721056265614645,1.3050469314682414,-0.681251222764448,2.342509019534621,-0.7117341449568393
L2L30,71,Female,L2 Learner,L2 Learner,30,24,0,12,0,28,3,38,8,10,A,38,22,1,haber,7679109,1017563,4153642,Irregular,Canonical,NA,NA,Aspect,Preterit,ASPT,H,Irregular stative with entre,18,3136079,-0.287443862323459,4.8761023309006095,0.08721056265614645,1.2157100006780948,2.879308292439894,0.796907968085389,-0.7117341449568393
L2L30,71,Female,L2 Learner,L2 Learner,30,24,0,12,0,28,3,38,8,10,A,28,24,1,creer,537246,33274,70392,Irregular,Canonical,NA,NA,Aspect,Preterit,ASPT,F,Irregular stative with durante,18,37118,-0.287443862323459,4.8761023309006095,0.08721056265614645,-0.5933402405931364,-0.36585201832194075,-0.6600002336459806,-0.7117341449568393
L2L30,71,Female,L2 Learner,L2 Learner,30,24,0,12,0,28,3,38,8,10,A,33,27,1,faltar,182742,66767,55352,Regular,DativeExp,NA,NA,Aspect,Preterit,ASPT,G,Regular stative with entre,18,-11415,-0.287443862323459,4.8761023309006095,0.08721056265614645,-0.6831369150367118,-0.4166746538317791,-0.6104251328365753,-0.7117341449568393
L2L30,71,Female,L2 Learner,L2 Learner,30,24,0,12,0,28,3,38,8,10,A,23,29,1,faltar,182742,66767,55352,Regular,DativeExp,NA,NA,Aspect,Preterit,ASPT,E,Regular stative with durante,18,-11415,-0.287443862323459,4.8761023309006095,0.08721056265614645,-0.6831369150367118,-0.4166746538317791,-0.6104251328365753,-0.7117341449568393
L2L30,71,Female,L2 Learner,L2 Learner,30,24,0,12,0,28,3,38,8,10,A,36,32,0,tener,8031798,2061773,1797701,Irregular,Canonical,NA,NA,Aspect,Preterit,ASPT,H,Irregular stative with entre,18,-264072,-0.287443862323459,4.8761023309006095,0.08721056265614645,1.3050469314682414,-0.681251222764448,2.342509019534621,-0.7117341449568393
L2L30,71,Female,L2 Learner,L2 Learner,30,24,0,12,0,28,3,38,8,10,A,27,34,1,estar,10180830,1173419,2479642,Irregular,Canonical,NA,NA,Aspect,Preterit,ASPT,F,Irregular stative with durante,18,1306223,-0.287443862323459,4.8761023309006095,0.08721056265614645,1.8494016548925911,0.9631253957821407,1.027600259362691,-0.7117341449568393
L2L30,71,Female,L2 Learner,L2 Learner,30,24,0,12,0,28,3,38,8,10,A,32,37,0,gustar,541858,94346,59408,Regular,DativeExp,NA,NA,Aspect,Preterit,ASPT,G,Regular stative with entre,18,-34938,-0.287443862323459,4.8761023309006095,0.08721056265614645,-0.5921720104390795,-0.4413073955765286,-0.5696037162652742,-0.7117341449568393
L2L30,71,Female,L2 Learner,L2 Learner,30,24,0,12,0,28,3,38,8,10,A,22,39,0,gustar,541858,94346,59408,Regular,DativeExp,NA,NA,Aspect,Preterit,ASPT,E,Regular stative with durante,18,-34938,-0.287443862323459,4.8761023309006095,0.08721056265614645,-0.5921720104390795,-0.4413073955765286,-0.5696037162652742,-0.7117341449568393
L2L30,71,Female,L2 Learner,L2 Learner,30,24,0,12,0,28,3,38,8,10,A,37,42,1,estar,10180830,1173419,2479642,Irregular,Canonical,NA,NA,Aspect,Preterit,ASPT,H,Irregular stative with entre,18,1306223,-0.287443862323459,4.8761023309006095,0.08721056265614645,1.8494016548925911,0.9631253957821407,1.027600259362691,-0.7117341449568393
L2L30,71,Female,L2 Learner,L2 Learner,30,24,0,12,0,28,3,38,8,10,A,26,44,1,excluir,53412,6569,1574,Irregular,Canonical,NA,NA,Aspect,Preterit,ASPT,F,Irregular stative with durante,18,-4995,-0.287443862323459,4.8761023309006095,0.08721056265614645,-0.7158964999942513,-0.4099517782631318,-0.6995279877174334,-0.7117341449568393
L2L30,71,Female,L2 Learner,L2 Learner,30,24,0,12,0,28,3,38,8,10,A,31,47,0,doler,69627,11678,6450,Regular,DativeExp,NA,NA,Aspect,Preterit,ASPT,G,Regular stative with entre,18,-5228,-0.287443862323459,4.8761023309006095,0.08721056265614645,-0.7117892033879999,-0.4101957704761372,-0.6919658347291896,-0.7117341449568393
L2L30,71,Female,L2 Learner,L2 Learner,30,24,0,12,0,28,3,38,8,10,A,21,49,1,vivir,599425,225093,130040,Regular,Canonical,NA,NA,Aspect,Preterit,ASPT,E,Regular stative with durante,18,-95053,-0.287443862323459,4.8761023309006095,0.08721056265614645,-0.5775901576033053,-0.5042584337088083,-0.3760768388423106,-0.7117341449568393
L2L31,72,Male,L2 Learner,L2 Learner,31,28,14,0,3,29,1,33,5,8,B,21,2,0,vivir,599425,225093,130040,Regular,Canonical,NA,NA,Aspect,Preterit,ASPT,E,Regular stative with durante,13,-95053,-0.7683078936870025,-0.23809093412600632,-0.6705899575113353,-0.5775901576033053,-0.5042584337088083,-0.3760768388423106,1.765347003763616
L2L31,72,Male,L2 Learner,L2 Learner,31,28,14,0,3,29,1,33,5,8,B,31,5,0,doler,69627,11678,6450,Regular,DativeExp,NA,NA,Aspect,Preterit,ASPT,G,Regular stative with entre,13,-5228,-0.7683078936870025,-0.23809093412600632,-0.6705899575113353,-0.7117892033879999,-0.4101957704761372,-0.6919658347291896,1.765347003763616
L2L31,72,Male,L2 Learner,L2 Learner,31,28,14,0,3,29,1,33,5,8,B,26,7,0,excluir,53412,6569,1574,Irregular,Canonical,NA,NA,Aspect,Preterit,ASPT,F,Irregular stative with durante,13,-4995,-0.7683078936870025,-0.23809093412600632,-0.6705899575113353,-0.7158964999942513,-0.4099517782631318,-0.6995279877174334,1.765347003763616
L2L31,72,Male,L2 Learner,L2 Learner,31,28,14,0,3,29,1,33,5,8,B,37,10,0,estar,10180830,1173419,2479642,Irregular,Canonical,NA,NA,Aspect,Preterit,ASPT,H,Irregular stative with entre,13,1306223,-0.7683078936870025,-0.23809093412600632,-0.6705899575113353,1.8494016548925911,0.9631253957821407,1.027600259362691,1.765347003763616
L2L31,72,Male,L2 Learner,L2 Learner,31,28,14,0,3,29,1,33,5,8,B,22,12,0,gustar,541858,94346,59408,Regular,DativeExp,NA,NA,Aspect,Preterit,ASPT,E,Regular stative with durante,13,-34938,-0.7683078936870025,-0.23809093412600632,-0.6705899575113353,-0.5921720104390795,-0.4413073955765286,-0.5696037162652742,1.765347003763616
L2L31,72,Male,L2 Learner,L2 Learner,31,28,14,0,3,29,1,33,5,8,B,32,15,0,gustar,541858,94346,59408,Regular,DativeExp,NA,NA,Aspect,Preterit,ASPT,G,Regular stative with entre,13,-34938,-0.7683078936870025,-0.23809093412600632,-0.6705899575113353,-0.5921720104390795,-0.4413073955765286,-0.5696037162652742,1.765347003763616
L2L31,72,Male,L2 Learner,L2 Learner,31,28,14,0,3,29,1,33,5,8,B,27,17,0,estar,10180830,1173419,2479642,Irregular,Canonical,NA,NA,Aspect,Preterit,ASPT,F,Irregular stative with durante,13,1306223,-0.7683078936870025,-0.23809093412600632,-0.6705899575113353,1.8494016548925911,0.9631253957821407,1.027600259362691,1.765347003763616
L2L31,72,Male,L2 Learner,L2 Learner,31,28,14,0,3,29,1,33,5,8,B,36,20,0,tener,8031798,2061773,1797701,Irregular,Canonical,NA,NA,Aspect,Preterit,ASPT,H,Irregular stative with entre,13,-264072,-0.7683078936870025,-0.23809093412600632,-0.6705899575113353,1.3050469314682414,-0.681251222764448,2.342509019534621,1.765347003763616
