Participant_ID,Seq_part,Gender,ExpGroup,HerGroup,Age,AoA_SPA,AoA_ENG,LOR,SelfProf,SelfDom,DELE,FofA_Prod,FofA_Comp,Battery,Item,Seq_Item,Average,MainVerb,LF_Main,TF_Main,Syntax_Main,VolScore_Main,SubVerb,LF_Sub,Morpheme,Property,Condition,Condition_Exp,Participant,FofA,FofA_Std,LF_Std,TF_Std,LOR_Std,DELE_Std
SBC01,14,Male,Comparison,NA,29,0,NA,26,40,7,47,21,21,A,27,17,1,estar,10180830,0,Canonical,NA,NA,NA,Aspect,Preterit,F,Irregular stative with durante,01,42,1.4223126839816445,1.8350736118813393,-1.0016941207826227,1.862701630635897,0.9606077405932295
SBC01,14,Male,Comparison,NA,29,0,NA,26,40,7,47,21,21,A,37,20,1,tener,8031798,0,Canonical,NA,NA,NA,Aspect,Preterit,H,Irregular stative with entre,01,42,1.4223126839816445,1.287759754902521,-1.0016941207826227,1.862701630635897,0.9606077405932295
SBC01,14,Male,Comparison,NA,29,0,NA,26,40,7,47,21,21,A,23,22,1,vivir,599425,1,Canonical,NA,NA,NA,Aspect,Preterit,E,Regular stative with durante,01,42,1.4223126839816445,-0.6051114229744164,0.9971819851034218,1.862701630635897,0.9606077405932295
SBC01,14,Male,Comparison,NA,29,0,NA,26,40,7,47,21,21,A,33,25,1,faltar,182742,1,DativeExp,NA,NA,NA,Aspect,Preterit,G,Regular stative with entre,01,42,1.4223126839816445,-0.7112319367068807,0.9971819851034218,1.862701630635897,0.9606077405932295
SBC01,14,Male,Comparison,NA,29,0,NA,26,40,7,47,21,21,A,28,27,1,excluir,53412,0,Canonical,NA,NA,NA,Aspect,Preterit,F,Irregular stative with durante,01,42,1.4223126839816445,-0.7441696040487679,-1.0016941207826227,1.862701630635897,0.9606077405932295
SBC01,14,Male,Comparison,NA,29,0,NA,26,40,7,47,21,21,A,38,30,1,creer,537246,0,Canonical,NA,NA,NA,Aspect,Preterit,H,Irregular stative with entre,01,42,1.4223126839816445,-0.6209471240310251,-1.0016941207826227,1.862701630635897,0.9606077405932295
SBC01,14,Male,Comparison,NA,29,0,NA,26,40,7,47,21,21,A,24,32,1,gustar,541858,1,DativeExp,NA,NA,NA,Aspect,Preterit,E,Regular stative with durante,01,42,1.4223126839816445,-0.6197725433321867,0.9971819851034218,1.862701630635897,0.9606077405932295
SBC01,14,Male,Comparison,NA,29,0,NA,26,40,7,47,21,21,A,34,35,1,vivir,599425,1,Canonical,NA,NA,NA,Aspect,Preterit,G,Regular stative with entre,01,42,1.4223126839816445,-0.6051114229744164,0.9971819851034218,1.862701630635897,0.9606077405932295
SBC01,14,Male,Comparison,NA,29,0,NA,26,40,7,47,21,21,A,29,37,1,tener,8031798,0,Canonical,NA,NA,NA,Aspect,Preterit,F,Irregular stative with durante,01,42,1.4223126839816445,1.287759754902521,-1.0016941207826227,1.862701630635897,0.9606077405932295
SBC01,14,Male,Comparison,NA,29,0,NA,26,40,7,47,21,21,A,39,40,0,estar,10180830,0,Canonical,NA,NA,NA,Aspect,Preterit,H,Irregular stative with entre,01,42,1.4223126839816445,1.8350736118813393,-1.0016941207826227,1.862701630635897,0.9606077405932295
SBC01,14,Male,Comparison,NA,29,0,NA,26,40,7,47,21,21,A,25,42,1,faltar,182742,1,DativeExp,NA,NA,NA,Aspect,Preterit,E,Regular stative with durante,01,42,1.4223126839816445,-0.7112319367068807,0.9971819851034218,1.862701630635897,0.9606077405932295
SBC01,14,Male,Comparison,NA,29,0,NA,26,40,7,47,21,21,A,35,45,1,doler,69627,1,DativeExp,NA,NA,NA,Aspect,Preterit,G,Regular stative with entre,01,42,1.4223126839816445,-0.7400399800176173,0.9971819851034218,1.862701630635897,0.9606077405932295
SBC01,14,Male,Comparison,NA,29,0,NA,26,40,7,47,21,21,A,30,47,1,creer,537246,0,Canonical,NA,NA,NA,Aspect,Preterit,F,Irregular stative with durante,01,42,1.4223126839816445,-0.6209471240310251,-1.0016941207826227,1.862701630635897,0.9606077405932295
SBC01,14,Male,Comparison,NA,29,0,NA,26,40,7,47,21,21,A,40,50,1,haber,7679109,0,Canonical,NA,NA,NA,Aspect,Preterit,H,Irregular stative with entre,01,42,1.4223126839816445,1.197937185064565,-1.0016941207826227,1.862701630635897,0.9606077405932295
SBC02,4,Female,Comparison,NA,28,0,3,22,40,7,48,21,21,B,40,2,1,haber,7679109,0,Canonical,NA,NA,NA,Aspect,Preterit,H,Irregular stative with entre,02,42,1.4223126839816445,1.197937185064565,-1.0016941207826227,1.4871693378555157,1.1008678688340998
SBC02,4,Female,Comparison,NA,28,0,3,22,40,7,48,21,21,B,30,4,1,creer,537246,0,Canonical,NA,NA,NA,Aspect,Preterit,F,Irregular stative with durante,02,42,1.4223126839816445,-0.6209471240310251,-1.0016941207826227,1.4871693378555157,1.1008678688340998
SBC02,4,Female,Comparison,NA,28,0,3,22,40,7,48,21,21,B,35,7,0,doler,69627,1,DativeExp,NA,NA,NA,Aspect,Preterit,G,Regular stative with entre,02,42,1.4223126839816445,-0.7400399800176173,0.9971819851034218,1.4871693378555157,1.1008678688340998
SBC02,4,Female,Comparison,NA,28,0,3,22,40,7,48,21,21,B,25,9,1,faltar,182742,1,DativeExp,NA,NA,NA,Aspect,Preterit,E,Regular stative with durante,02,42,1.4223126839816445,-0.7112319367068807,0.9971819851034218,1.4871693378555157,1.1008678688340998
SBC02,4,Female,Comparison,NA,28,0,3,22,40,7,48,21,21,B,39,12,1,estar,10180830,0,Canonical,NA,NA,NA,Aspect,Preterit,H,Irregular stative with entre,02,42,1.4223126839816445,1.8350736118813393,-1.0016941207826227,1.4871693378555157,1.1008678688340998
SBC02,4,Female,Comparison,NA,28,0,3,22,40,7,48,21,21,B,29,14,1,tener,8031798,0,Canonical,NA,NA,NA,Aspect,Preterit,F,Irregular stative with durante,02,42,1.4223126839816445,1.287759754902521,-1.0016941207826227,1.4871693378555157,1.1008678688340998
SBC02,4,Female,Comparison,NA,28,0,3,22,40,7,48,21,21,B,34,17,1,vivir,599425,1,Canonical,NA,NA,NA,Aspect,Preterit,G,Regular stative with entre,02,42,1.4223126839816445,-0.6051114229744164,0.9971819851034218,1.4871693378555157,1.1008678688340998
SBC02,4,Female,Comparison,NA,28,0,3,22,40,7,48,21,21,B,24,19,0,gustar,541858,1,DativeExp,NA,NA,NA,Aspect,Preterit,E,Regular stative with durante,02,42,1.4223126839816445,-0.6197725433321867,0.9971819851034218,1.4871693378555157,1.1008678688340998
SBC02,4,Female,Comparison,NA,28,0,3,22,40,7,48,21,21,B,38,22,1,creer,537246,0,Canonical,NA,NA,NA,Aspect,Preterit,H,Irregular stative with entre,02,42,1.4223126839816445,-0.6209471240310251,-1.0016941207826227,1.4871693378555157,1.1008678688340998
SBC02,4,Female,Comparison,NA,28,0,3,22,40,7,48,21,21,B,28,24,1,excluir,53412,0,Canonical,NA,NA,NA,Aspect,Preterit,F,Irregular stative with durante,02,42,1.4223126839816445,-0.7441696040487679,-1.0016941207826227,1.4871693378555157,1.1008678688340998
SBC02,4,Female,Comparison,NA,28,0,3,22,40,7,48,21,21,B,33,27,1,faltar,182742,1,DativeExp,NA,NA,NA,Aspect,Preterit,G,Regular stative with entre,02,42,1.4223126839816445,-0.7112319367068807,0.9971819851034218,1.4871693378555157,1.1008678688340998
SBC02,4,Female,Comparison,NA,28,0,3,22,40,7,48,21,21,B,23,29,1,vivir,599425,1,Canonical,NA,NA,NA,Aspect,Preterit,E,Regular stative with durante,02,42,1.4223126839816445,-0.6051114229744164,0.9971819851034218,1.4871693378555157,1.1008678688340998
SBC02,4,Female,Comparison,NA,28,0,3,22,40,7,48,21,21,B,37,32,1,tener,8031798,0,Canonical,NA,NA,NA,Aspect,Preterit,H,Irregular stative with entre,02,42,1.4223126839816445,1.287759754902521,-1.0016941207826227,1.4871693378555157,1.1008678688340998
SBC02,4,Female,Comparison,NA,28,0,3,22,40,7,48,21,21,B,27,34,1,estar,10180830,0,Canonical,NA,NA,NA,Aspect,Preterit,F,Irregular stative with durante,02,42,1.4223126839816445,1.8350736118813393,-1.0016941207826227,1.4871693378555157,1.1008678688340998
SBC02,4,Female,Comparison,NA,28,0,3,22,40,7,48,21,21,B,32,37,1,amar,80242,1,Canonical,NA,NA,NA,Aspect,Preterit,G,Regular stative with entre,02,42,1.4223126839816445,-0.7373365597838423,0.9971819851034218,1.4871693378555157,1.1008678688340998
SBC02,4,Female,Comparison,NA,28,0,3,22,40,7,48,21,21,B,22,39,1,amar,80242,1,Canonical,NA,NA,NA,Aspect,Preterit,E,Regular stative with durante,02,42,1.4223126839816445,-0.7373365597838423,0.9971819851034218,1.4871693378555157,1.1008678688340998
SBC02,4,Female,Comparison,NA,28,0,3,22,40,7,48,21,21,B,36,42,1,tener,8031798,0,Canonical,NA,NA,NA,Aspect,Preterit,H,Irregular stative with entre,02,42,1.4223126839816445,1.287759754902521,-1.0016941207826227,1.4871693378555157,1.1008678688340998
SBC02,4,Female,Comparison,NA,28,0,3,22,40,7,48,21,21,B,26,44,1,haber,7679109,0,Canonical,NA,NA,NA,Aspect,Preterit,F,Irregular stative with durante,02,42,1.4223126839816445,1.197937185064565,-1.0016941207826227,1.4871693378555157,1.1008678688340998
SBC02,4,Female,Comparison,NA,28,0,3,22,40,7,48,21,21,B,31,47,1,gustar,541858,1,DativeExp,NA,NA,NA,Aspect,Preterit,G,Regular stative with entre,02,42,1.4223126839816445,-0.6197725433321867,0.9971819851034218,1.4871693378555157,1.1008678688340998
SBC02,4,Female,Comparison,NA,28,0,3,22,40,7,48,21,21,B,21,49,0,doler,69627,1,DativeExp,NA,NA,NA,Aspect,Preterit,E,Regular stative with durante,02,42,1.4223126839816445,-0.7400399800176173,0.9971819851034218,1.4871693378555157,1.1008678688340998
SBC03,8,Female,Comparison,NA,55,0,15,34,40,10,49,16,16,B,40,2,1,haber,7679109,0,Canonical,NA,NA,NA,Aspect,Preterit,H,Irregular stative with entre,03,32,0.5751971703975244,1.197937185064565,-1.0016941207826227,2.613766216196659,1.2411279970749702
SBC03,8,Female,Comparison,NA,55,0,15,34,40,10,49,16,16,B,30,4,1,creer,537246,0,Canonical,NA,NA,NA,Aspect,Preterit,F,Irregular stative with durante,03,32,0.5751971703975244,-0.6209471240310251,-1.0016941207826227,2.613766216196659,1.2411279970749702
SBC03,8,Female,Comparison,NA,55,0,15,34,40,10,49,16,16,B,35,7,0,doler,69627,1,DativeExp,NA,NA,NA,Aspect,Preterit,G,Regular stative with entre,03,32,0.5751971703975244,-0.7400399800176173,0.9971819851034218,2.613766216196659,1.2411279970749702
SBC03,8,Female,Comparison,NA,55,0,15,34,40,10,49,16,16,B,25,9,1,faltar,182742,1,DativeExp,NA,NA,NA,Aspect,Preterit,E,Regular stative with durante,03,32,0.5751971703975244,-0.7112319367068807,0.9971819851034218,2.613766216196659,1.2411279970749702
SBC03,8,Female,Comparison,NA,55,0,15,34,40,10,49,16,16,B,39,12,1,estar,10180830,0,Canonical,NA,NA,NA,Aspect,Preterit,H,Irregular stative with entre,03,32,0.5751971703975244,1.8350736118813393,-1.0016941207826227,2.613766216196659,1.2411279970749702
SBC03,8,Female,Comparison,NA,55,0,15,34,40,10,49,16,16,B,29,14,0,tener,8031798,0,Canonical,NA,NA,NA,Aspect,Preterit,F,Irregular stative with durante,03,32,0.5751971703975244,1.287759754902521,-1.0016941207826227,2.613766216196659,1.2411279970749702
SBC03,8,Female,Comparison,NA,55,0,15,34,40,10,49,16,16,B,34,17,1,vivir,599425,1,Canonical,NA,NA,NA,Aspect,Preterit,G,Regular stative with entre,03,32,0.5751971703975244,-0.6051114229744164,0.9971819851034218,2.613766216196659,1.2411279970749702
SBC03,8,Female,Comparison,NA,55,0,15,34,40,10,49,16,16,B,24,19,1,gustar,541858,1,DativeExp,NA,NA,NA,Aspect,Preterit,E,Regular stative with durante,03,32,0.5751971703975244,-0.6197725433321867,0.9971819851034218,2.613766216196659,1.2411279970749702
SBC03,8,Female,Comparison,NA,55,0,15,34,40,10,49,16,16,B,38,22,1,creer,537246,0,Canonical,NA,NA,NA,Aspect,Preterit,H,Irregular stative with entre,03,32,0.5751971703975244,-0.6209471240310251,-1.0016941207826227,2.613766216196659,1.2411279970749702
SBC03,8,Female,Comparison,NA,55,0,15,34,40,10,49,16,16,B,28,24,1,excluir,53412,0,Canonical,NA,NA,NA,Aspect,Preterit,F,Irregular stative with durante,03,32,0.5751971703975244,-0.7441696040487679,-1.0016941207826227,2.613766216196659,1.2411279970749702
SBC03,8,Female,Comparison,NA,55,0,15,34,40,10,49,16,16,B,33,27,1,faltar,182742,1,DativeExp,NA,NA,NA,Aspect,Preterit,G,Regular stative with entre,03,32,0.5751971703975244,-0.7112319367068807,0.9971819851034218,2.613766216196659,1.2411279970749702
SBC03,8,Female,Comparison,NA,55,0,15,34,40,10,49,16,16,B,23,29,1,vivir,599425,1,Canonical,NA,NA,NA,Aspect,Preterit,E,Regular stative with durante,03,32,0.5751971703975244,-0.6051114229744164,0.9971819851034218,2.613766216196659,1.2411279970749702
SBC03,8,Female,Comparison,NA,55,0,15,34,40,10,49,16,16,B,37,32,1,tener,8031798,0,Canonical,NA,NA,NA,Aspect,Preterit,H,Irregular stative with entre,03,32,0.5751971703975244,1.287759754902521,-1.0016941207826227,2.613766216196659,1.2411279970749702
SBC03,8,Female,Comparison,NA,55,0,15,34,40,10,49,16,16,B,27,34,1,estar,10180830,0,Canonical,NA,NA,NA,Aspect,Preterit,F,Irregular stative with durante,03,32,0.5751971703975244,1.8350736118813393,-1.0016941207826227,2.613766216196659,1.2411279970749702
SBC03,8,Female,Comparison,NA,55,0,15,34,40,10,49,16,16,B,32,37,0,amar,80242,1,Canonical,NA,NA,NA,Aspect,Preterit,G,Regular stative with entre,03,32,0.5751971703975244,-0.7373365597838423,0.9971819851034218,2.613766216196659,1.2411279970749702
SBC03,8,Female,Comparison,NA,55,0,15,34,40,10,49,16,16,B,22,39,0,amar,80242,1,Canonical,NA,NA,NA,Aspect,Preterit,E,Regular stative with durante,03,32,0.5751971703975244,-0.7373365597838423,0.9971819851034218,2.613766216196659,1.2411279970749702
SBC03,8,Female,Comparison,NA,55,0,15,34,40,10,49,16,16,B,36,42,0,tener,8031798,0,Canonical,NA,NA,NA,Aspect,Preterit,H,Irregular stative with entre,03,32,0.5751971703975244,1.287759754902521,-1.0016941207826227,2.613766216196659,1.2411279970749702
SBC03,8,Female,Comparison,NA,55,0,15,34,40,10,49,16,16,B,26,44,1,haber,7679109,0,Canonical,NA,NA,NA,Aspect,Preterit,F,Irregular stative with durante,03,32,0.5751971703975244,1.197937185064565,-1.0016941207826227,2.613766216196659,1.2411279970749702
SBC03,8,Female,Comparison,NA,55,0,15,34,40,10,49,16,16,B,31,47,1,gustar,541858,1,DativeExp,NA,NA,NA,Aspect,Preterit,G,Regular stative with entre,03,32,0.5751971703975244,-0.6197725433321867,0.9971819851034218,2.613766216196659,1.2411279970749702
SBC03,8,Female,Comparison,NA,55,0,15,34,40,10,49,16,16,B,21,49,0,doler,69627,1,DativeExp,NA,NA,NA,Aspect,Preterit,E,Regular stative with durante,03,32,0.5751971703975244,-0.7400399800176173,0.9971819851034218,2.613766216196659,1.2411279970749702
SBC04,5,Female,Comparison,NA,30,0,10,2,40,10,50,25,23,A,21,2,0,doler,69627,1,DativeExp,NA,NA,NA,Aspect,Preterit,E,Regular stative with durante,04,48,1.9305819921321166,-0.7400399800176173,0.9971819851034218,-0.39049212604638955,1.3813881253158407
SBC04,5,Female,Comparison,NA,30,0,10,2,40,10,50,25,23,A,31,5,1,gustar,541858,1,DativeExp,NA,NA,NA,Aspect,Preterit,G,Regular stative with entre,04,48,1.9305819921321166,-0.6197725433321867,0.9971819851034218,-0.39049212604638955,1.3813881253158407
SBC04,5,Female,Comparison,NA,30,0,10,2,40,10,50,25,23,A,26,7,1,haber,7679109,0,Canonical,NA,NA,NA,Aspect,Preterit,F,Irregular stative with durante,04,48,1.9305819921321166,1.197937185064565,-1.0016941207826227,-0.39049212604638955,1.3813881253158407
SBC04,5,Female,Comparison,NA,30,0,10,2,40,10,50,25,23,A,38,10,1,excluir,53412,0,Canonical,NA,NA,NA,Aspect,Preterit,H,Irregular stative with entre,04,48,1.9305819921321166,-0.7441696040487679,-1.0016941207826227,-0.39049212604638955,1.3813881253158407
SBC04,5,Female,Comparison,NA,30,0,10,2,40,10,50,25,23,A,22,12,1,amar,80242,1,Canonical,NA,NA,NA,Aspect,Preterit,E,Regular stative with durante,04,48,1.9305819921321166,-0.7373365597838423,0.9971819851034218,-0.39049212604638955,1.3813881253158407
SBC04,5,Female,Comparison,NA,30,0,10,2,40,10,50,25,23,A,32,15,0,amar,80242,1,Canonical,NA,NA,NA,Aspect,Preterit,G,Regular stative with entre,04,48,1.9305819921321166,-0.7373365597838423,0.9971819851034218,-0.39049212604638955,1.3813881253158407
SBC04,5,Female,Comparison,NA,30,0,10,2,40,10,50,25,23,A,27,17,1,estar,10180830,0,Canonical,NA,NA,NA,Aspect,Preterit,F,Irregular stative with durante,04,48,1.9305819921321166,1.8350736118813393,-1.0016941207826227,-0.39049212604638955,1.3813881253158407
SBC04,5,Female,Comparison,NA,30,0,10,2,40,10,50,25,23,A,37,20,1,tener,8031798,0,Canonical,NA,NA,NA,Aspect,Preterit,H,Irregular stative with entre,04,48,1.9305819921321166,1.287759754902521,-1.0016941207826227,-0.39049212604638955,1.3813881253158407
SBC04,5,Female,Comparison,NA,30,0,10,2,40,10,50,25,23,A,23,22,1,vivir,599425,1,Canonical,NA,NA,NA,Aspect,Preterit,E,Regular stative with durante,04,48,1.9305819921321166,-0.6051114229744164,0.9971819851034218,-0.39049212604638955,1.3813881253158407
SBC04,5,Female,Comparison,NA,30,0,10,2,40,10,50,25,23,A,33,25,1,faltar,182742,1,DativeExp,NA,NA,NA,Aspect,Preterit,G,Regular stative with entre,04,48,1.9305819921321166,-0.7112319367068807,0.9971819851034218,-0.39049212604638955,1.3813881253158407
SBC04,5,Female,Comparison,NA,30,0,10,2,40,10,50,25,23,A,28,27,1,excluir,53412,0,Canonical,NA,NA,NA,Aspect,Preterit,F,Irregular stative with durante,04,48,1.9305819921321166,-0.7441696040487679,-1.0016941207826227,-0.39049212604638955,1.3813881253158407
SBC04,5,Female,Comparison,NA,30,0,10,2,40,10,50,25,23,A,38,30,0,creer,537246,0,Canonical,NA,NA,NA,Aspect,Preterit,H,Irregular stative with entre,04,48,1.9305819921321166,-0.6209471240310251,-1.0016941207826227,-0.39049212604638955,1.3813881253158407
SBC04,5,Female,Comparison,NA,30,0,10,2,40,10,50,25,23,A,24,32,0,gustar,541858,1,DativeExp,NA,NA,NA,Aspect,Preterit,E,Regular stative with durante,04,48,1.9305819921321166,-0.6197725433321867,0.9971819851034218,-0.39049212604638955,1.3813881253158407
SBC04,5,Female,Comparison,NA,30,0,10,2,40,10,50,25,23,A,34,35,1,vivir,599425,1,Canonical,NA,NA,NA,Aspect,Preterit,G,Regular stative with entre,04,48,1.9305819921321166,-0.6051114229744164,0.9971819851034218,-0.39049212604638955,1.3813881253158407
SBC04,5,Female,Comparison,NA,30,0,10,2,40,10,50,25,23,A,29,37,1,tener,8031798,0,Canonical,NA,NA,NA,Aspect,Preterit,F,Irregular stative with durante,04,48,1.9305819921321166,1.287759754902521,-1.0016941207826227,-0.39049212604638955,1.3813881253158407
SBC04,5,Female,Comparison,NA,30,0,10,2,40,10,50,25,23,A,39,40,1,estar,10180830,0,Canonical,NA,NA,NA,Aspect,Preterit,H,Irregular stative with entre,04,48,1.9305819921321166,1.8350736118813393,-1.0016941207826227,-0.39049212604638955,1.3813881253158407
SBC04,5,Female,Comparison,NA,30,0,10,2,40,10,50,25,23,A,25,42,1,faltar,182742,1,DativeExp,NA,NA,NA,Aspect,Preterit,E,Regular stative with durante,04,48,1.9305819921321166,-0.7112319367068807,0.9971819851034218,-0.39049212604638955,1.3813881253158407
SBC04,5,Female,Comparison,NA,30,0,10,2,40,10,50,25,23,A,35,45,0,doler,69627,1,DativeExp,NA,NA,NA,Aspect,Preterit,G,Regular stative with entre,04,48,1.9305819921321166,-0.7400399800176173,0.9971819851034218,-0.39049212604638955,1.3813881253158407
SBC04,5,Female,Comparison,NA,30,0,10,2,40,10,50,25,23,A,30,47,0,creer,537246,0,Canonical,NA,NA,NA,Aspect,Preterit,F,Irregular stative with durante,04,48,1.9305819921321166,-0.6209471240310251,-1.0016941207826227,-0.39049212604638955,1.3813881253158407
SBC04,5,Female,Comparison,NA,30,0,10,2,40,10,50,25,23,A,40,50,1,haber,7679109,0,Canonical,NA,NA,NA,Aspect,Preterit,H,Irregular stative with entre,04,48,1.9305819921321166,1.197937185064565,-1.0016941207826227,-0.39049212604638955,1.3813881253158407
SBC05,13,Female,Comparison,NA,41,0,39,39,40,10,45,8,24,B,40,2,1,haber,7679109,0,Canonical,NA,NA,NA,Aspect,Preterit,H,Irregular stative with entre,05,32,0.5751971703975244,1.197937185064565,-1.0016941207826227,3.0831815821721356,0.6800874841114888
SBC05,13,Female,Comparison,NA,41,0,39,39,40,10,45,8,24,B,30,4,0,creer,537246,0,Canonical,NA,NA,NA,Aspect,Preterit,F,Irregular stative with durante,05,32,0.5751971703975244,-0.6209471240310251,-1.0016941207826227,3.0831815821721356,0.6800874841114888
SBC05,13,Female,Comparison,NA,41,0,39,39,40,10,45,8,24,B,35,7,0,doler,69627,1,DativeExp,NA,NA,NA,Aspect,Preterit,G,Regular stative with entre,05,32,0.5751971703975244,-0.7400399800176173,0.9971819851034218,3.0831815821721356,0.6800874841114888
SBC05,13,Female,Comparison,NA,41,0,39,39,40,10,45,8,24,B,25,9,1,faltar,182742,1,DativeExp,NA,NA,NA,Aspect,Preterit,E,Regular stative with durante,05,32,0.5751971703975244,-0.7112319367068807,0.9971819851034218,3.0831815821721356,0.6800874841114888
SBC05,13,Female,Comparison,NA,41,0,39,39,40,10,45,8,24,B,39,12,1,estar,10180830,0,Canonical,NA,NA,NA,Aspect,Preterit,H,Irregular stative with entre,05,32,0.5751971703975244,1.8350736118813393,-1.0016941207826227,3.0831815821721356,0.6800874841114888
SBC05,13,Female,Comparison,NA,41,0,39,39,40,10,45,8,24,B,29,14,1,tener,8031798,0,Canonical,NA,NA,NA,Aspect,Preterit,F,Irregular stative with durante,05,32,0.5751971703975244,1.287759754902521,-1.0016941207826227,3.0831815821721356,0.6800874841114888
SBC05,13,Female,Comparison,NA,41,0,39,39,40,10,45,8,24,B,34,17,1,vivir,599425,1,Canonical,NA,NA,NA,Aspect,Preterit,G,Regular stative with entre,05,32,0.5751971703975244,-0.6051114229744164,0.9971819851034218,3.0831815821721356,0.6800874841114888
SBC05,13,Female,Comparison,NA,41,0,39,39,40,10,45,8,24,B,24,19,0,gustar,541858,1,DativeExp,NA,NA,NA,Aspect,Preterit,E,Regular stative with durante,05,32,0.5751971703975244,-0.6197725433321867,0.9971819851034218,3.0831815821721356,0.6800874841114888
SBC05,13,Female,Comparison,NA,41,0,39,39,40,10,45,8,24,B,38,22,0,creer,537246,0,Canonical,NA,NA,NA,Aspect,Preterit,H,Irregular stative with entre,05,32,0.5751971703975244,-0.6209471240310251,-1.0016941207826227,3.0831815821721356,0.6800874841114888
SBC05,13,Female,Comparison,NA,41,0,39,39,40,10,45,8,24,B,28,24,1,excluir,53412,0,Canonical,NA,NA,NA,Aspect,Preterit,F,Irregular stative with durante,05,32,0.5751971703975244,-0.7441696040487679,-1.0016941207826227,3.0831815821721356,0.6800874841114888
SBC05,13,Female,Comparison,NA,41,0,39,39,40,10,45,8,24,B,33,27,0,faltar,182742,1,DativeExp,NA,NA,NA,Aspect,Preterit,G,Regular stative with entre,05,32,0.5751971703975244,-0.7112319367068807,0.9971819851034218,3.0831815821721356,0.6800874841114888
SBC05,13,Female,Comparison,NA,41,0,39,39,40,10,45,8,24,B,23,29,1,vivir,599425,1,Canonical,NA,NA,NA,Aspect,Preterit,E,Regular stative with durante,05,32,0.5751971703975244,-0.6051114229744164,0.9971819851034218,3.0831815821721356,0.6800874841114888
SBC05,13,Female,Comparison,NA,41,0,39,39,40,10,45,8,24,B,37,32,1,tener,8031798,0,Canonical,NA,NA,NA,Aspect,Preterit,H,Irregular stative with entre,05,32,0.5751971703975244,1.287759754902521,-1.0016941207826227,3.0831815821721356,0.6800874841114888
SBC05,13,Female,Comparison,NA,41,0,39,39,40,10,45,8,24,B,27,34,1,estar,10180830,0,Canonical,NA,NA,NA,Aspect,Preterit,F,Irregular stative with durante,05,32,0.5751971703975244,1.8350736118813393,-1.0016941207826227,3.0831815821721356,0.6800874841114888
SBC05,13,Female,Comparison,NA,41,0,39,39,40,10,45,8,24,B,32,37,0,amar,80242,1,Canonical,NA,NA,NA,Aspect,Preterit,G,Regular stative with entre,05,32,0.5751971703975244,-0.7373365597838423,0.9971819851034218,3.0831815821721356,0.6800874841114888
SBC05,13,Female,Comparison,NA,41,0,39,39,40,10,45,8,24,B,22,39,0,amar,80242,1,Canonical,NA,NA,NA,Aspect,Preterit,E,Regular stative with durante,05,32,0.5751971703975244,-0.7373365597838423,0.9971819851034218,3.0831815821721356,0.6800874841114888
SBC05,13,Female,Comparison,NA,41,0,39,39,40,10,45,8,24,B,36,42,1,tener,8031798,0,Canonical,NA,NA,NA,Aspect,Preterit,H,Irregular stative with entre,05,32,0.5751971703975244,1.287759754902521,-1.0016941207826227,3.0831815821721356,0.6800874841114888
SBC05,13,Female,Comparison,NA,41,0,39,39,40,10,45,8,24,B,26,44,1,haber,7679109,0,Canonical,NA,NA,NA,Aspect,Preterit,F,Irregular stative with durante,05,32,0.5751971703975244,1.197937185064565,-1.0016941207826227,3.0831815821721356,0.6800874841114888
SBC05,13,Female,Comparison,NA,41,0,39,39,40,10,45,8,24,B,31,47,0,gustar,541858,1,DativeExp,NA,NA,NA,Aspect,Preterit,G,Regular stative with entre,05,32,0.5751971703975244,-0.6197725433321867,0.9971819851034218,3.0831815821721356,0.6800874841114888
SBC05,13,Female,Comparison,NA,41,0,39,39,40,10,45,8,24,B,21,49,0,doler,69627,1,DativeExp,NA,NA,NA,Aspect,Preterit,E,Regular stative with durante,05,32,0.5751971703975244,-0.7400399800176173,0.9971819851034218,3.0831815821721356,0.6800874841114888
SBC06,15,Female,Comparison,NA,34,0,12,12,40,8,46,18,18,B,40,2,1,haber,7679109,0,Canonical,NA,NA,NA,Aspect,Preterit,H,Irregular stative with entre,06,36,0.9140433758311725,1.197937185064565,-1.0016941207826227,0.5483386059045631,0.8203476123523592
SBC06,15,Female,Comparison,NA,34,0,12,12,40,8,46,18,18,B,30,4,0,creer,537246,0,Canonical,NA,NA,NA,Aspect,Preterit,F,Irregular stative with durante,06,36,0.9140433758311725,-0.6209471240310251,-1.0016941207826227,0.5483386059045631,0.8203476123523592
SBC06,15,Female,Comparison,NA,34,0,12,12,40,8,46,18,18,B,35,7,1,doler,69627,1,DativeExp,NA,NA,NA,Aspect,Preterit,G,Regular stative with entre,06,36,0.9140433758311725,-0.7400399800176173,0.9971819851034218,0.5483386059045631,0.8203476123523592
SBC06,15,Female,Comparison,NA,34,0,12,12,40,8,46,18,18,B,25,9,0,faltar,182742,1,DativeExp,NA,NA,NA,Aspect,Preterit,E,Regular stative with durante,06,36,0.9140433758311725,-0.7112319367068807,0.9971819851034218,0.5483386059045631,0.8203476123523592
SBC06,15,Female,Comparison,NA,34,0,12,12,40,8,46,18,18,B,39,12,1,estar,10180830,0,Canonical,NA,NA,NA,Aspect,Preterit,H,Irregular stative with entre,06,36,0.9140433758311725,1.8350736118813393,-1.0016941207826227,0.5483386059045631,0.8203476123523592
